Country,Commodity_NAICS6,USExpVal,FAFZONE,TAZ
Canada,324199,9173.0556,801,10012
Canada,325110,117507960.9544,801,10000
Canada,325110,13359016.112,801,10001
Canada,325110,16287723.4904,801,10002
Canada,325110,60012810.8416,801,10003
Canada,325110,7398839.6928,801,10004
Canada,325110,67411650.5344,801,10005
Canada,325110,10635832.0584,801,10006
Canada,325110,2106614.0792,801,10007
Canada,325110,513808.312,801,10008
Canada,325110,18754003.388,801,10009
Canada,325110,198689674.2504,801,10010
Canada,325110,513808.312,801,10011
Canada,325110,616569.9744,801,10012
Canada,325120,14567953.5550308,801,10000
Canada,325120,1656173.11950504,801,10001
Canada,325120,2019257.22647345,801,10002
Canada,325120,7440039.2445457,801,10003
Canada,325120,917265.112341251,801,10004
Canada,325120,8357304.35688695,801,10005
Canada,325120,1318568.59899055,801,10006
Canada,325120,261165.761152717,801,10007
Canada,325120,63698.9661348091,801,10008
Canada,325120,2325012.26392053,801,10009
Canada,325120,24632390.2043307,801,10010
Canada,325120,63698.9661348091,801,10011
Canada,325120,76438.7593617709,801,10012
Canada,325130,102022391.005434,801,10000
Canada,325130,11598522.8077888,801,10001
Canada,325130,14141275.8848809,801,10002
Canada,325130,52104133.2288358,801,10003
Canada,325130,6423797.24739071,801,10004
Canada,325130,58527930.4762265,801,10005
Canada,325130,9234208.54312415,801,10006
Canada,325130,1828997.82738208,801,10007
Canada,325130,446097.0310688,801,10008
Canada,325130,16282541.6340112,801,10009
Canada,325130,172505721.914305,801,10010
Canada,325130,446097.0310688,801,10011
Canada,325130,535316.43728256,801,10012
Canada,325180,319155517.503732,801,10000
Canada,325180,36283530.6300702,801,10001
Canada,325180,44237996.9605086,801,10002
Canada,325180,162996783.753546,801,10003
Canada,325180,20095493.8874235,801,10004
Canada,325180,183092277.640969,801,10005
Canada,325180,28887272.4631712,801,10006
Canada,325180,5721633.67628029,801,10007
Canada,325180,1395520.40884885,801,10008
Canada,325180,50936494.9229831,801,10009
Canada,325180,539647742.101851,801,10010
Canada,325180,1395520.40884885,801,10011
Canada,325180,1674624.49061862,801,10012
Canada,325193,142028558.3792,801,10000
Canada,325193,16146666.016,801,10001
Canada,325193,19686512.0272,801,10002
Canada,325193,72535791.9488,801,10003
Canada,325193,8942768.8704,801,10004
Canada,325193,81478560.8192,801,10005
Canada,325193,12855230.2512,801,10006
Canada,325193,2546205.0256,801,10007
Canada,325193,621025.616,801,10008
Canada,325193,22667434.984,801,10009
Canada,325193,240150605.7072,801,10010
Canada,325193,621025.616,801,10011
Canada,325193,745230.7392,801,10012
Canada,325194,45800301.7717331,801,10000
Canada,325194,5206855.47033258,801,10001
Canada,325194,6348358.40036703,801,10002
Canada,325194,23390796.8821094,801,10003
Canada,325194,2883796.87587651,801,10004
Canada,325194,26274593.7579859,801,10005
Canada,325194,4145458.00907248,801,10006
Canada,325194,821081.054937061,801,10007
Canada,325194,200263.671935869,801,10008
Canada,325194,7309624.0256592,801,10009
Canada,325194,77441961.9376003,801,10010
Canada,325194,200263.671935869,801,10011
Canada,325194,240316.406323042,801,10012
Canada,325199,874158929.858243,801,10000
Canada,325199,99379677.2029485,801,10001
Canada,325199,121166760.282056,801,10002
Canada,325199,446444088.357861,801,10003
Canada,325199,55041051.9893253,801,10004
Canada,325199,501485140.347186,801,10005
Canada,325199,79121512.2346551,801,10006
Canada,325199,15671410.6358496,801,10007
Canada,325199,3822295.27703648,801,10008
Canada,325199,139513777.611832,801,10009
Canada,325199,1478081583.63001,801,10010
Canada,325199,3822295.27703648,801,10011
Canada,325199,4586754.33244378,801,10012
Canada,325211,1302056911.19016,801,10000
Canada,325211,148025709.186463,801,10001
Canada,325211,180477499.277342,801,10002
Canada,325211,664977032.037651,801,10003
Canada,325211,81983469.703272,801,10004
Canada,325211,746960501.740923,801,10005
Canada,325211,117851237.698454,801,10006
Canada,325211,23342515.6794038,801,10007
Canada,325211,5693296.50717167,801,10008
Canada,325211,207805322.511766,801,10009
Canada,325211,2201597759.32328,801,10010
Canada,325211,5693296.50717167,801,10011
Canada,325211,6831955.808606,801,10012
Canada,325212,114281923.58499,801,10000
Canada,325212,12992260.6611707,801,10001
Canada,325212,15840563.9599659,801,10002
Canada,325212,58365232.508644,801,10003
Canada,325212,7195713.5969561,801,10004
Canada,325212,65560946.1056001,801,10005
Canada,325212,10343838.2956244,801,10006
Canada,325212,2048779.5658,801,10007
Canada,325212,499702.333121952,801,10008
Canada,325212,18239135.1589512,801,10009
Canada,325212,193234892.218259,801,10010
Canada,325212,499702.333121952,801,10011
Canada,325212,599642.799746342,801,10012
Canada,325220,64524196.1578299,801,10000
Canada,325220,7335501.093588,801,10001
Canada,325220,8943668.64102845,801,10002
Canada,325220,32953327.9896569,801,10003
Canada,325220,4062739.06721797,801,10004
Canada,325220,37016067.0568749,801,10005
Canada,325220,5840187.40912583,801,10006
Canada,325220,1156752.09552734,801,10007
Canada,325220,282134.657445693,801,10008
Canada,325220,10297914.9967678,801,10009
Canada,325220,109101472.034249,801,10010
Canada,325220,282134.657445693,801,10011
Canada,325220,338561.588934831,801,10012
Canada,325311,66814713.0045,801,10000
Canada,325311,7595900.91,801,10001
Canada,325311,9261156.1095,801,10002
Canada,325311,34123124.088,801,10003
Canada,325311,4206960.504,801,10004
Canada,325311,38330084.592,801,10005
Canada,325311,6047505.7245,801,10006
Canada,325311,1197815.1435,801,10007
Canada,325311,292150.035,801,10008
Canada,325311,10663476.2775,801,10009
Canada,325311,112974418.5345,801,10010
Canada,325311,292150.035,801,10011
Canada,325311,350580.042,801,10012
Canada,325312,189419916.077069,801,10000
Canada,325312,21534402.3524433,801,10001
Canada,325312,26255405.9450944,801,10002
Canada,325312,96739161.3371301,801,10003
Canada,325312,11926745.9182763,801,10004
Canada,325312,108665907.255406,801,10005
Canada,325312,17144697.2575222,801,10006
Canada,325312,3395809.60173145,801,10007
Canada,325312,828246.244324744,801,10008
Canada,325312,30230987.9178532,801,10009
Canada,325312,320282822.680378,801,10010
Canada,325312,828246.244324744,801,10011
Canada,325312,993895.493189693,801,10012
Canada,325320,350186216.668209,801,10000
Canada,325320,39811288.2963421,801,10001
Canada,325320,48539147.6536171,801,10002
Canada,325320,178844556.654337,801,10003
Canada,325320,22049328.9025895,801,10004
Canada,325320,200893885.556926,801,10005
Canada,325320,31695910.2974724,801,10006
Canada,325320,6277933.92365394,801,10007
Canada,325320,1531203.39601316,801,10008
Canada,325320,55888923.9544802,801,10009
Canada,325320,592116353.238288,801,10010
Canada,325320,1531203.39601316,801,10011
Canada,325320,1837444.07521579,801,10012
Canada,325411,59974428.2556528,801,10000
Canada,325411,6818255.94511138,801,10001
Canada,325411,8313027.44077041,801,10002
Canada,325411,30629703.6303465,801,10003
Canada,325411,3776264.83113861,801,10004
Canada,325411,34405968.4614851,801,10005
Canada,325411,5428380.69476175,801,10006
Canada,325411,1075186.51442141,801,10007
Canada,325411,262240.613273515,801,10008
Canada,325411,9571782.38448328,801,10009
Canada,325411,101408445.152868,801,10010
Canada,325411,262240.613273515,801,10011
Canada,325411,314688.735928217,801,10012
Canada,325412,606671936.685662,801,10000
Canada,325412,68970137.0958776,801,10001
Canada,325412,84090513.3053585,801,10002
Canada,325412,309835077.415327,801,10003
Canada,325412,38198845.1607937,801,10004
Canada,325412,348033922.576121,801,10005
Canada,325412,54910839.918641,801,10006
Canada,325412,10876060.0805038,801,10007
Canada,325412,2652697.58061068,801,10008
Canada,325412,96823461.6922897,801,10009
Canada,325412,1025798154.42215,801,10010
Canada,325412,2652697.58061068,801,10011
Canada,325412,3183237.09673281,801,10012
Canada,325413,131496807.272578,801,10000
Canada,325413,14949352.8162966,801,10001
Canada,325413,18226710.9337155,801,10002
Canada,325413,67157092.6516709,801,10003
Canada,325413,8279641.55979505,801,10004
Canada,325413,75436734.211466,801,10005
Canada,325413,11901984.7422054,801,10006
Canada,325413,2357397.94410831,801,10007
Canada,325413,574975.1083191,801,10008
Canada,325413,20986591.4536472,801,10009
Canada,325413,222342874.386996,801,10010
Canada,325413,574975.1083191,801,10011
Canada,325413,689970.12998292,801,10012
Canada,325414,237431932.314442,801,10000
Canada,325414,26992698.9076323,801,10001
Canada,325414,32910329.052767,801,10002
Canada,325414,121259508.938902,801,10003
Canada,325414,14949802.4719194,801,10004
Canada,325414,136209311.410821,801,10005
Canada,325414,21490341.0533842,801,10006
Canada,325414,4256540.98158817,801,10007
Canada,325414,1038180.72721663,801,10008
Canada,325414,37893596.5434068,801,10009
Canada,325414,401464487.214669,801,10010
Canada,325414,1038180.72721663,801,10011
Canada,325414,1245816.87265995,801,10012
Canada,325510,255100220.467985,801,10000
Canada,325510,29001336.8262685,801,10001
Canada,325510,35359322.207412,801,10002
Canada,325510,130282928.511852,801,10003
Canada,325510,16062278.8576256,801,10004
Canada,325510,146345207.369478,801,10005
Canada,325510,23089525.8578369,801,10006
Canada,325510,4573287.73029619,801,10007
Canada,325510,1115436.03177956,801,10008
Canada,325510,40713415.1599539,801,10009
Canada,325510,431339113.489155,801,10010
Canada,325510,1115436.03177956,801,10011
Canada,325510,1338523.23813547,801,10012
Canada,325520,151775198.419855,801,10000
Canada,325520,17254723.0385493,801,10001
Canada,325520,21037489.2431543,801,10002
Canada,325520,77513525.0347138,801,10003
Canada,325520,9556461.99058115,801,10004
Canada,325520,87069987.025295,801,10005
Canada,325520,13737414.1114604,801,10006
Canada,325520,2720937.09454047,801,10007
Canada,325520,663643.193790358,801,10008
Canada,325520,24222976.5733481,801,10009
Canada,325520,256630823.038731,801,10010
Canada,325520,663643.193790358,801,10011
Canada,325520,796371.83254843,801,10012
Canada,325611,122951221.303687,801,10000
Canada,325611,13977838.8889194,801,10001
Canada,325611,17042211.2607209,801,10002
Canada,325611,62792753.1625301,801,10003
Canada,325611,7741572.30770919,801,10004
Canada,325611,70534325.4702393,801,10005
Canada,325611,11128510.192332,801,10006
Canada,325611,2204197.67094498,801,10007
Canada,325611,537609.18803536,801,10008
Canada,325611,19622735.3632906,801,10009
Canada,325611,207893473.013274,801,10010
Canada,325611,537609.18803536,801,10011
Canada,325611,645131.025642432,801,10012
Canada,325612,42874261.787644,801,10000
Canada,325612,4874205.53772953,801,10001
Canada,325612,5942781.36715485,801,10002
Canada,325612,21896431.0310311,801,10003
Canada,325612,2699559.99012712,801,10004
Canada,325612,24595991.0211582,801,10005
Canada,325612,3880617.48580774,801,10006
Canada,325612,768624.719411195,801,10007
Canada,325612,187469.443758828,801,10008
Canada,325612,6842634.69719722,801,10009
Canada,325612,72494433.9015388,801,10010
Canada,325612,187469.443758828,801,10011
Canada,325612,224963.332510594,801,10012
Canada,325613,420775143.202518,801,10000
Canada,325613,47836264.6404262,801,10001
Canada,325613,58323445.7346734,801,10002
Canada,325613,214895219.615453,801,10003
Canada,325613,26493931.1854668,801,10004
Canada,325613,241389150.80092,801,10005
Canada,325613,38085026.0791085,801,10006
Canada,325613,7543410.96252874,801,10007
Canada,325613,1839856.33232408,801,10008
Canada,325613,67154756.129829,801,10009
Canada,325613,711472443.709723,801,10010
Canada,325613,1839856.33232408,801,10011
Canada,325613,2207827.5987889,801,10012
Canada,325620,491284937.875423,801,10000
Canada,325620,55852244.7956319,801,10001
Canada,325620,68096775.3854435,801,10002
Canada,325620,250905468.928069,801,10003
Canada,325620,30933550.9637346,801,10004
Canada,325620,281839019.891804,801,10005
Canada,325620,44466979.5103684,801,10006
Canada,325620,8807469.37161887,801,10007
Canada,325620,2148163.26137046,801,10008
Canada,325620,78407959.0400217,801,10009
Canada,325620,830694733.171955,801,10010
Canada,325620,2148163.26137046,801,10011
Canada,325620,2577795.91364455,801,10012
Canada,325910,41850115.0871394,801,10000
Canada,325910,4757774.34309412,801,10001
Canada,325910,5800824.87215706,801,10002
Canada,325910,21373386.2797459,801,10003
Canada,325910,2635075.02079059,801,10004
Canada,325910,24008461.3005365,801,10005
Canada,325910,3787920.34238647,801,10006
Canada,325910,750264.415641765,801,10007
Canada,325910,182991.320888235,801,10008
Canada,325910,6679183.21242059,801,10009
Canada,325910,70762743.7874806,801,10010
Canada,325910,182991.320888235,801,10011
Canada,325910,219589.585065882,801,10012
Canada,325920,31547194.7693076,801,10000
Canada,325920,3586476.01225185,801,10001
Canada,325920,4372741.90724552,801,10002
Canada,325920,16111553.778116,801,10003
Canada,325920,1986355.94524718,801,10004
Canada,325920,18097909.7233632,801,10005
Canada,325920,2855386.67129282,801,10006
Canada,325920,565559.678855099,801,10007
Canada,325920,137941.38508661,801,10008
Canada,325920,5034860.55566125,801,10009
Canada,325920,53341933.6129919,801,10010
Canada,325920,137941.38508661,801,10011
Canada,325920,165529.662103931,801,10012
Canada,325992,22557143.572882,801,10000
Canada,325992,2564432.58808453,801,10001
Canada,325992,3126635.11701076,801,10002
Canada,325992,11520220.2418567,801,10003
Canada,325992,1420301.12570836,801,10004
Canada,325992,12940521.367565,801,10005
Canada,325992,2041682.86820576,801,10006
Canada,325992,404391.292736407,801,10007
Canada,325992,98632.0226186359,801,10008
Canada,325992,3600068.82558021,801,10009
Canada,325992,38141003.1466265,801,10010
Canada,325992,98632.0226186359,801,10011
Canada,325992,118358.427142363,801,10012
Canada,325998,202128534.262351,801,10000
Canada,325998,22979194.9751689,801,10001
Canada,325998,28016941.565879,801,10002
Canada,325998,103229614.34999,801,10003
Canada,325998,12726938.7554782,801,10004
Canada,325998,115956553.105468,801,10005
Canada,325998,18294974.4609999,801,10006
Canada,325998,3623642.28454587,801,10007
Canada,325998,883815.191352651,801,10008
Canada,325998,32259254.4843718,801,10009
Canada,325998,341771334.49607,801,10010
Canada,325998,883815.191352651,801,10011
Canada,325998,1060578.22962318,801,10012
Canada,326111,93131262.5087953,801,10000
Canada,326111,10587725.5147734,801,10001
Canada,326111,12908880.7237814,801,10002
Canada,326111,47563320.774059,801,10003
Canada,326111,5863971.05433604,801,10004
Canada,326111,53427291.828395,801,10005
Canada,326111,8429458.39060806,801,10006
Canada,326111,1669602.86963734,801,10007
Canada,326111,407220.21210667,801,10008
Canada,326111,14863537.7418934,801,10009
Canada,326111,157472056.021649,801,10010
Canada,326111,407220.21210667,801,10011
Canada,326111,488664.254528003,801,10012
Canada,326113,433415967.210289,801,10000
Canada,326113,49273350.0107893,801,10001
Canada,326113,60075584.4362316,801,10002
Canada,326113,221351049.279238,801,10003
Canada,326113,27289855.390591,801,10004
Canada,326113,248640904.669829,801,10005
Canada,326113,39229167.1239746,801,10006
Canada,326113,7770028.27093216,801,10007
Canada,326113,1895128.84656882,801,10008
Canada,326113,69172202.8997619,801,10009
Canada,326113,732846324.968163,801,10010
Canada,326113,1895128.84656882,801,10011
Canada,326113,2274154.61588258,801,10012
Canada,326121,54821172.6797586,801,10000
Canada,326121,6232402.66582302,801,10001
Canada,326121,7598737.0964073,801,10002
Canada,326121,27997870.4372357,801,10003
Canada,326121,3451792.2456866,801,10004
Canada,326121,31449662.6829223,801,10005
Canada,326121,4961951.35317448,801,10006
Canada,326121,982801.958841323,801,10007
Canada,326121,239707.794839347,801,10008
Canada,326121,8749334.51163616,801,10009
Canada,326121,92695004.2643754,801,10010
Canada,326121,239707.794839347,801,10011
Canada,326121,287649.353807216,801,10012
Canada,326122,96574486.4419486,801,10000
Canada,326122,10979172.0484944,801,10001
Canada,326122,13386144.3822028,801,10002
Canada,326122,49321819.0486209,801,10003
Canada,326122,6080772.21147381,801,10004
Canada,326122,55402591.2600947,801,10005
Canada,326122,8741110.0539936,801,10006
Canada,326122,1731330.97687796,801,10007
Canada,326122,422275.848019015,801,10008
Canada,326122,15413068.452694,801,10009
Canada,326122,163294070.428953,801,10010
Canada,326122,422275.848019015,801,10011
Canada,326122,506731.017622818,801,10012
Canada,326160,88864861.7842441,801,10000
Canada,326160,10102695.261873,801,10001
Canada,326160,12317516.9154374,801,10002
Canada,326160,45384415.6379524,801,10003
Canada,326160,5595338.9142681,801,10004
Canada,326160,50979754.5522205,801,10005
Canada,326160,8043299.6892604,801,10006
Canada,326160,1593117.32975689,801,10007
Canada,326160,388565.202379729,801,10008
Canada,326160,14182629.8868601,801,10009
Canada,326160,150258163.760241,801,10010
Canada,326160,388565.202379729,801,10011
Canada,326160,466278.242855675,801,10012
Canada,326191,10843466.5383368,801,10000
Canada,326191,1232750.89635661,801,10001
Canada,326191,1503007.82363479,801,10002
Canada,326191,5537896.33440201,801,10003
Canada,326191,682754.342597508,801,10004
Canada,326191,6220650.67699952,801,10005
Canada,326191,981459.367483918,801,10006
Canada,326191,194395.333656235,801,10007
Canada,326191,47413.4960137158,801,10008
Canada,326191,1730592.60450063,801,10009
Canada,326191,18334798.9085039,801,10010
Canada,326191,47413.4960137158,801,10011
Canada,326191,56896.195216459,801,10012
Canada,326199,744267507.378152,801,10000
Canada,326199,84612834.245002,801,10001
Canada,326199,103162570.983329,801,10002
Canada,326199,380106886.146778,801,10003
Canada,326199,46862492.8126165,801,10004
Canada,326199,426969378.959395,801,10005
Canada,326199,67364833.4181362,801,10006
Canada,326199,13342793.0924811,801,10007
Canada,326199,3254339.77865392,801,10008
Canada,326199,118783401.920868,801,10009
Canada,326199,1258453192.40547,801,10010
Canada,326199,3254339.77865392,801,10011
Canada,326199,3905207.73438471,801,10012
Canada,326211,420904291.912296,801,10000
Canada,326211,47850947.0473096,801,10001
Canada,326211,58341346.9769121,801,10002
Canada,326211,214961177.504837,801,10003
Canada,326211,26502062.9800484,801,10004
Canada,326211,241463240.484886,801,10005
Canada,326211,38096715.5338196,801,10006
Canada,326211,7545726.26515267,801,10007
Canada,326211,1840421.04028114,801,10008
Canada,326211,67175367.9702616,801,10009
Canada,326211,711690816.276717,801,10010
Canada,326211,1840421.04028114,801,10011
Canada,326211,2208505.24833737,801,10012
Canada,326212,394983.8821,801,10000
Canada,326212,44904.158,801,10001
Canada,326212,54748.5311,801,10002
Canada,326212,201723.2944,801,10003
Canada,326212,24869.9952,801,10004
Canada,326212,226593.2896,801,10005
Canada,326212,35750.6181,801,10006
Canada,326212,7081.0403,801,10007
Canada,326212,1727.083,801,10008
Canada,326212,63038.5295,801,10009
Canada,326212,667862.9961,801,10010
Canada,326212,1727.083,801,10011
Canada,326212,2072.4996,801,10012
Canada,326220,156780944.882611,801,10000
Canada,326220,17823806.5891906,801,10001
Canada,326220,21731333.4183593,801,10002
Canada,326220,80070023.4468255,801,10003
Canada,326220,9871646.72632095,801,10004
Canada,326220,89941670.1731465,801,10005
Canada,326220,14190492.1690864,801,10006
Canada,326220,2810677.19291083,801,10007
Canada,326220,685531.022661177,801,10008
Canada,326220,25021882.327133,801,10009
Canada,326220,265094846.463077,801,10010
Canada,326220,685531.022661177,801,10011
Canada,326220,822637.227193413,801,10012
Canada,326291,12717612.3712056,801,10000
Canada,326291,1445815.13621051,801,10001
Canada,326291,1762782.30068743,801,10002
Canada,326291,6495046.45805339,801,10003
Canada,326291,800759.152362746,801,10004
Canada,326291,7295805.61041613,801,10005
Canada,326291,1151091.28152145,801,10006
Canada,326291,227993.925325504,801,10007
Canada,326291,55608.2744696352,801,10008
Canada,326291,2029702.01814168,801,10009
Canada,326291,21503719.7374079,801,10010
Canada,326291,55608.2744696352,801,10011
Canada,326291,66729.9293635622,801,10012
Canada,326299,144707827.011803,801,10000
Canada,326299,16451261.4880056,801,10001
Canada,326299,20057884.1988376,801,10002
Canada,326299,73904128.5307329,801,10003
Canada,326299,9111467.90104927,801,10004
Canada,326299,83015596.4317822,801,10005
Canada,326299,13097735.1077583,801,10006
Canada,326299,2594237.38849319,801,10007
Canada,326299,632740.826461755,801,10008
Canada,326299,23095040.165854,801,10009
Canada,326299,244680877.592761,801,10010
Canada,326299,632740.826461755,801,10011
Canada,326299,759288.991754106,801,10012
Canada,327110,58820152.082014,801,10000
Canada,327110,6687030.84447908,801,10001
Canada,327110,8153033.7603841,801,10002
Canada,327110,30040200.1013522,801,10003
Canada,327110,3703586.31386533,801,10004
Canada,327110,33743786.4152175,801,10005
Canada,327110,5323905.32618142,801,10006
Canada,327110,1054493.32547555,801,10007
Canada,327110,257193.494018426,801,10008
Canada,327110,9387562.53167255,801,10009
Canada,327110,99456724.1369253,801,10010
Canada,327110,257193.494018426,801,10011
Canada,327110,308632.192822111,801,10012
Canada,327120,54573725.8978708,801,10000
Canada,327120,6204271.41821006,801,10001
Canada,327120,7564438.61374072,801,10002
Canada,327120,27871496.2171898,801,10003
Canada,327120,3436211.86239326,801,10004
Canada,327120,31307708.0795831,801,10005
Canada,327120,4939554.55219031,801,10006
Canada,327120,978365.877486971,801,10007
Canada,327120,238625.82377731,801,10008
Canada,327120,8709842.56787181,801,10009
Canada,327120,92276606.0546857,801,10010
Canada,327120,238625.82377731,801,10011
Canada,327120,286350.988532772,801,10012
Canada,327211,91336024.9686109,801,10000
Canada,327211,10383632.047153,801,10001
Canada,327211,12660043.6882596,801,10002
Canada,327211,46646470.119518,801,10003
Canada,327211,5750934.67226934,801,10004
Canada,327211,52397404.7917873,801,10005
Canada,327211,8266968.59138717,801,10006
Canada,327211,1637418.89974335,801,10007
Canada,327211,399370.463352037,801,10008
Canada,327211,14577021.9123494,801,10009
Canada,327211,154436558.178233,801,10010
Canada,327211,399370.463352037,801,10011
Canada,327211,479244.556022445,801,10012
Canada,327212,76163292.8474868,801,10000
Canada,327212,8658704.04037891,801,10001
Canada,327212,10556958.3876927,801,10002
Canada,327212,38897562.7660099,801,10003
Canada,327212,4795589.93005601,801,10004
Canada,327212,43693152.6960659,801,10005
Canada,327212,6893660.52445552,801,10006
Canada,327212,1365411.02175206,801,10007
Canada,327212,333027.078476112,801,10008
Canada,327212,12155488.3643781,801,10009
Canada,327212,128781571.246712,801,10010
Canada,327212,333027.078476112,801,10011
Canada,327212,399632.494171334,801,10012
Canada,327213,49750318.7647,801,10000
Canada,327213,5655917.306,801,10001
Canada,327213,6895868.4077,801,10002
Canada,327213,25408120.8208,801,10003
Canada,327213,3132508.0464,801,10004
Canada,327213,28540628.8672,801,10005
Canada,327213,4502980.3167,801,10006
Canada,327213,891894.6521,801,10007
Canada,327213,217535.281,801,10008
Canada,327213,7940037.7565,801,10009
Canada,327213,84120893.1627,801,10010
Canada,327213,217535.281,801,10011
Canada,327213,261042.3372,801,10012
Canada,327215,142288155.427636,801,10000
Canada,327215,16176178.5794427,801,10001
Canada,327215,19722494.6526282,801,10002
Canada,327215,72668371.4645734,801,10003
Canada,327215,8959114.29015288,801,10004
Canada,327215,81627485.7547263,801,10005
Canada,327215,12878726.7920948,801,10006
Canada,327215,2550858.9298352,801,10007
Canada,327215,622160.71459395,801,10008
Canada,327215,22708866.0826792,801,10009
Canada,327215,240589548.333481,801,10010
Canada,327215,622160.71459395,801,10011
Canada,327215,746592.85751274,801,10012
Canada,327310,33561818.2923515,801,10000
Canada,327310,3815510.60603908,801,10001
Canada,327310,4651987.93120919,801,10002
Canada,327310,17140447.645591,801,10003
Canada,327310,2113205.87411395,801,10004
Canada,327310,19253653.5197049,801,10005
Canada,327310,3037733.44403881,801,10006
Canada,327310,601676.672490779,801,10007
Canada,327310,146750.40792458,801,10008
Canada,327310,5356389.88924717,801,10009
Canada,327310,56748382.7444351,801,10010
Canada,327310,146750.40792458,801,10011
Canada,327310,176100.489509496,801,10012
Canada,327331,6397661.412842,801,10000
Canada,327331,727324.865473949,801,10001
Canada,327331,886776.855212468,801,10002
Canada,327331,3267367.08797528,801,10003
Canada,327331,402826.079339418,801,10004
Canada,327331,3670193.1673147,801,10005
Canada,327331,579062.489050413,801,10006
Canada,327331,114693.536478584,801,10007
Canada,327331,27974.0332874596,801,10008
Canada,327331,1021052.21499227,801,10009
Canada,327331,10817558.6722606,801,10010
Canada,327331,27974.0332874596,801,10011
Canada,327331,33568.8399449515,801,10012
Canada,327390,35106778.7963985,801,10000
Canada,327390,3991151.06561592,801,10001
Canada,327390,4866134.1838471,801,10002
Canada,327390,17929478.6332284,801,10003
Canada,327390,2210483.66711035,801,10004
Canada,327390,20139962.3003388,801,10005
Canada,327390,3177570.27147113,801,10006
Canada,327390,629373.821885587,801,10007
Canada,327390,153505.810215997,801,10008
Canada,327390,5602962.07288388,801,10009
Canada,327390,59360696.810526,801,10010
Canada,327390,153505.810215997,801,10011
Canada,327390,184206.972259196,801,10012
Canada,327410,14936314.8967,801,10000
Canada,327410,1698050.666,801,10001
Canada,327410,2070315.6197,801,10002
Canada,327410,7628166.0688,801,10003
Canada,327410,940458.8304,801,10004
Canada,327410,8568624.8992,801,10005
Canada,327410,1351909.5687,801,10006
Canada,327410,267769.5281,801,10007
Canada,327410,65309.641,801,10008
Canada,327410,2383801.8965,801,10009
Canada,327410,25255238.1747,801,10010
Canada,327410,65309.641,801,10011
Canada,327410,78371.5692,801,10012
Canada,327420,34664304.0805107,801,10000
Canada,327420,3940847.86223558,801,10001
Canada,327420,4804802.97049492,801,10002
Canada,327420,17703501.1657352,801,10003
Canada,327420,2182623.43139201,801,10004
Canada,327420,19886124.5971272,801,10005
Canada,327420,3137521.18262602,801,10006
Canada,327420,621441.393660227,801,10007
Canada,327420,151571.071624445,801,10008
Canada,327420,5532344.11429226,801,10009
Canada,327420,58612533.3971731,801,10010
Canada,327420,151571.071624445,801,10011
Canada,327420,181885.285949335,801,10012
Canada,327910,47610108.0588205,801,10000
Canada,327910,5412605.20126512,801,10001
Canada,327910,6599214.80308094,801,10002
Canada,327910,24315087.9810679,801,10003
Canada,327910,2997750.57300838,801,10004
Canada,327910,27312838.5540763,801,10005
Canada,327910,4309266.44869954,801,10006
Canada,327910,853526.204814885,801,10007
Canada,327910,208177.123125582,801,10008
Canada,327910,7598464.99408373,801,10009
Canada,327910,80502093.5126624,801,10010
Canada,327910,208177.123125582,801,10011
Canada,327910,249812.547750698,801,10012
Canada,327991,13301385.3370532,801,10000
Canada,327991,1512181.9797262,801,10001
Canada,327991,1843698.79835849,801,10002
Canada,327991,6793186.7396931,801,10003
Canada,327991,837516.17338682,801,10004
Canada,327991,7630702.91307992,801,10005
Canada,327991,1203929.49924355,801,10006
Canada,327991,238459.466033748,801,10007
Canada,327991,58160.8453740848,801,10008
Canada,327991,2122870.85615409,801,10009
Canada,327991,22490798.9061586,801,10010
Canada,327991,58160.8453740848,801,10011
Canada,327991,69793.0144489017,801,10012
Canada,327992,13222030.3606645,801,10000
Canada,327992,1503160.42578608,801,10001
Canada,327992,1832699.44220841,801,10002
Canada,327992,6752659.1435313,801,10003
Canada,327992,832519.620435366,801,10004
Canada,327992,7585178.76396667,801,10005
Canada,327992,1196746.95437584,801,10006
Canada,327992,237036.836373958,801,10007
Canada,327992,57813.8625302338,801,10008
Canada,327992,2110205.98235353,801,10009
Canada,327992,22356620.6404414,801,10010
Canada,327992,57813.8625302338,801,10011
Canada,327992,69376.6350362805,801,10012
Canada,327993,68441280.2702245,801,10000
Canada,327993,7780818.92009548,801,10001
Canada,327993,9486613.83719334,801,10002
Canada,327993,34953832.6871982,801,10003
Canada,327993,4309376.63266827,801,10004
Canada,327993,39263209.3198665,801,10005
Canada,327993,6194728.90946064,801,10006
Canada,327993,1226975.29124583,801,10007
Canada,327993,299262.266157519,801,10008
Canada,327993,10923072.7147494,801,10009
Canada,327993,115724718.323112,801,10010
Canada,327993,299262.266157519,801,10011
Canada,327993,359114.719389022,801,10012
Canada,327999,41797209.8435844,801,10000
Canada,327999,4751759.75484563,801,10001
Canada,327999,5793491.70110024,801,10002
Canada,327999,21346366.8986911,801,10003
Canada,327999,2631743.86422219,801,10004
Canada,327999,23978110.7629133,801,10005
Canada,327999,3783131.8048194,801,10006
Canada,327999,749315.961341041,801,10007
Canada,327999,182759.990570986,801,10008
Canada,327999,6670739.65584097,801,10009
Canada,327999,70673288.3538001,801,10010
Canada,327999,182759.990570986,801,10011
Canada,327999,219311.988685183,801,10012
