NAICS6_Make,NAICS6_Use,ProVal
337215,531ORE,27.34482759
339115,531ORE,12.64305177
339940,531ORE,64.79564033
339990,531ORE,273.4059946
314900,531ORE,143.3481481
322120,531ORE,262.5917226
322130,531ORE,311.9183445
322210,531ORE,30.46644295
322220,531ORE,397.5145414
322230,531ORE,24.66331096
323110,531ORE,87.37837838
324110,531ORE,3771.674857
324190,531ORE,1262.499495
325180,531ORE,54.23768013
325190,531ORE,6070.83615
325520,531ORE,7.56804839
325610,531ORE,4561.010496
3259A0,531ORE,1745.696495
326190,531ORE,43.31121834
326220,531ORE,266.9179735
423100,531ORE,37
423400,531ORE,437
423600,531ORE,137
423800,531ORE,257
423A00,531ORE,783
424200,531ORE,6
424400,531ORE,27
424700,531ORE,982
424A00,531ORE,829
425000,531ORE,27
441000,531ORE,225
445000,531ORE,46
452000,531ORE,182
444000,531ORE,498
446000,531ORE,6
447000,531ORE,18
454000,531ORE,93
4B0000,531ORE,99
481000,531ORE,10117.74735
482000,531ORE,148
483000,531ORE,45
484000,531ORE,648
485000,531ORE,4484
486000,531ORE,29
493000,531ORE,70
511120,531ORE,77.56521739
511130,531ORE,146.3162055
511200,531ORE,174.5217391
512100,531ORE,101
517110,531ORE,7696.347977
517210,531ORE,7198.064971
517A00,531ORE,1811.587052
518200,531ORE,808.3185185
519130,531ORE,81.51111111
5191A0,531ORE,29.4345679
522A00,531ORE,10184.36473
52A000,531ORE,59802.06955
523900,531ORE,1899.574125
523A00,531ORE,4489.425875
5241XX,531ORE,48168.40569
524200,531ORE,284.8591116
531ORE,531ORE,119684.8323
532100,531ORE,689.8338093
532400,531ORE,542.6521987
532A00,531ORE,89.5888064
533000,531ORE,920.2050257
541100,531ORE,21672
541512,531ORE,1564.275229
54151A,531ORE,1001.685015
541200,531ORE,8476.369393
541300,531ORE,57463.59136
541610,531ORE,3368.909138
5416A0,531ORE,637.9661823
541800,531ORE,22992.89814
541400,531ORE,1565.069085
541920,531ORE,220.1169869
5419A0,531ORE,5825.63856
550000,531ORE,2985
561300,531ORE,13285.36467
561700,531ORE,68320.48356
561100,531ORE,2465.393544
561200,531ORE,487.4605198
561400,531ORE,4501.160867
561500,531ORE,746.8886608
561600,531ORE,7711.790664
561900,531ORE,2552.971197
562000,531ORE,13593
711100,531ORE,317.1491285
711200,531ORE,613.4331827
711500,531ORE,4826.091672
711A00,531ORE,707.3260168
713900,531ORE,345
721000,531ORE,9880
722110,531ORE,21021.25935
722211,531ORE,8111.860647
722A00,531ORE,1213.88
811100,531ORE,1951.367793
811200,531ORE,204.7947117
811300,531ORE,460.7881014
811400,531ORE,2338.848696
812300,531ORE,261.8114212
812900,531ORE,45.38064635
813B00,531ORE,1074.00863
491000,531ORE,391
S00203,531ORE,1024
S00300,531ORE,4142
221100,532100,152.4700489
221200,532100,517.3361858
221300,532100,11.37836186
230301,532100,10.91390728
321910,532100,19.28740157
3219A0,532100,1.677165354
327200,532100,22.25
327390,532100,0.967391304
327910,532100,24.18478261
331110,532100,2.895522388
331200,532100,12.30597015
33131B,532100,7.23880597
331490,532100,2.895522388
332200,532100,37.19489559
332310,532100,69.53828306
332500,532100,6.468677494
332600,532100,4.851508121
332710,532100,5.660092807
332720,532100,1.617169374
332800,532100,199.7204176
332999,532100,1.617169374
333415,532100,1.546403075
333413,532100,1.546403075
334290,532100,62.84244373
334514,532100,2.24437299
335911,532100,15.11270983
335920,532100,7.884892086
335930,532100,4.599520384
335991,532100,0.657074341
336310,532100,183.9279031
336320,532100,118.3010457
336350,532100,259.916896
336390,532100,284.0952119
3363A0,532100,186.518437
339940,532100,1.881355932
339990,532100,15.05084746
314110,532100,1.561253561
314900,532100,135.8290598
322120,532100,3.765605096
322130,532100,26.35923567
322210,532100,15.06242038
322220,532100,5.648407643
323110,532100,15.61771562
324110,532100,782.1668508
324190,532100,66.81519337
325190,532100,4.604462475
325510,532100,24.86409736
325610,532100,11.97160243
3259A0,532100,20.25963489
326110,532100,7.563071298
326120,532100,2.160877514
326140,532100,2.160877514
326160,532100,2.160877514
326190,532100,570.4716636
326210,532100,346.820841
423100,532100,267.4213836
423400,532100,37.88469602
423600,532100,21.17085954
423800,532100,116.9968553
423A00,532100,62.39832285
424200,532100,2.22851153
424400,532100,6.685534591
424700,532100,385.5324948
424A00,532100,89.14046122
425000,532100,678.581761
441000,532100,269
445000,532100,5
452000,532100,33
444000,532100,53
447000,532100,4
454000,532100,26
4B0000,532100,8
481000,532100,442.1122244
482000,532100,16.5
484000,532100,120.4615385
485000,532100,307.3450882
486000,532100,10
48A000,532100,79.6844066
492000,532100,160.2847259
493000,532100,51.30322581
511120,532100,5.076923077
511130,532100,6
511200,532100,6.923076923
517110,532100,227.5862069
517210,532100,150
517A00,532100,17.24137931
518200,532100,50.32890184
519130,532100,83.59715899
522A00,532100,739.5061728
52A000,532100,1235.155676
523900,532100,22.31747788
523A00,532100,70.52323009
5241XX,532100,1195.998816
524200,532100,33.07400829
531ORE,532100,1896.947471
532100,532100,194.789272
532400,532100,149.0137931
532A00,532100,25.32260536
533000,532100,76.94176245
541100,532100,103.1299639
541512,532100,96.80087209
54151A,532100,57.7252907
541200,532100,179.5216856
541300,532100,33.45124577
541610,532100,161.6810212
5416A0,532100,39.0264534
541800,532100,779.4140265
541400,532100,8.920332205
5419A0,532100,62.44232544
550000,532100,1342.740118
561300,532100,290.1433159
561700,532100,126.6261207
561100,532100,45.86457915
561200,532100,22.93228958
561400,532100,70.79098086
561500,532100,11.96467282
561600,532100,57.82925197
561900,532100,0.997056069
562000,532100,29.42944785
711100,532100,9.775280899
711200,532100,18.57303371
711500,532100,53.76404494
711A00,532100,7.820224719
713900,532100,12
721000,532100,312.7912297
722110,532100,351.8853363
722211,532100,105.3914002
722A00,532100,26.13009923
811100,532100,1149.27216
811200,532100,780.7961024
811300,532100,2006.562027
811400,532100,344.2219376
812300,532100,37.31403118
813B00,532100,40.11258352
491000,532100,83.4056272
S00203,532100,778.042292
S00300,532100,58.45566502
221100,532400,75.85574572
221200,532400,118.3349633
221300,532400,21.2396088
230301,532400,199.1788079
321100,532400,70.44094488
321200,532400,92.24409449
321910,532400,126.6259843
3219A0,532400,29.3503937
327100,532400,18.38043478
327200,532400,3.869565217
327310,532400,14.51086957
327320,532400,158.6521739
327390,532400,30.95652174
327400,532400,66.75
327910,532400,51.27173913
331110,532400,52.11940299
331200,532400,7.962686567
332114,532400,50.13225058
332119,532400,37.19489559
332200,532400,69.53828306
332310,532400,76.81554524
332320,532400,171.4199536
332500,532400,42.04640371
332710,532400,124.5220418
332720,532400,37.19489559
332800,532400,40.42923434
332913,532400,16.98027842
33291A,532400,16.98027842
332996,532400,84.09280742
332999,532400,24.2575406
333112,532400,1424.237232
33329A,532400,35.56727073
333415,532400,204.1252059
333612,532400,88.14497529
333618,532400,81.95936299
333920,532400,1.546403075
33399A,532400,230.4140582
334118,532400,20.19935691
334413,532400,26.93247588
334418,532400,4.488745981
33441A,532400,2.24437299
334513,532400,15.71061093
334517,532400,130.1736334
33451A,532400,11.22186495
334300,532400,2.24437299
335120,532400,12.48441247
335313,532400,31.53956835
335920,532400,53.22302158
335930,532400,99.21822542
336310,532400,5.181067694
336320,532400,8.635112823
336350,532400,12.08915795
336360,532400,68.2173913
336390,532400,9.498624106
3363A0,532400,6.044578976
339940,532400,44.21186441
339990,532400,5.644067797
313200,532400,16.39316239
313300,532400,21.85754986
314900,532400,3.903133903
322120,532400,11.29681529
322130,532400,5.648407643
322210,532400,62.13248408
322220,532400,7.531210191
323110,532400,25.61305361
324110,532400,601.9497238
324121,532400,15.32458564
324190,532400,15.32458564
325510,532400,67.22515213
325520,532400,17.4969574
3259A0,532400,12.89249493
326110,532400,27.01096892
326120,532400,76.71115174
326130,532400,70.2285192
326140,532400,3.241316271
326150,532400,102.6416819
326160,532400,8.643510055
326190,532400,221.4899452
326210,532400,2.160877514
326290,532400,7.563071298
423100,532400,26.74213836
423400,532400,61.28406709
423600,532400,76.8836478
423800,532400,505.8721174
423A00,532400,306.4203354
424200,532400,1.114255765
424400,532400,5.571278826
424700,532400,284.1352201
424A00,532400,106.9685535
425000,532400,7170.235849
441000,532400,6
452000,532400,1
454000,532400,1
4B0000,532400,1
481000,532400,383.2304609
482000,532400,31.625
484000,532400,252.9692308
485000,532400,126.4080605
486000,532400,7
48A000,532400,288.5125067
492000,532400,251.8759979
493000,532400,81.6516129
511120,532400,1.384615385
511130,532400,2.307692308
511200,532400,4.153846154
512100,532400,2.467830882
517110,532400,173.2758621
517210,532400,177.5862069
517A00,532400,49.13793103
518200,532400,32.41522491
519130,532400,27.29703151
5191A0,532400,2.559096704
522A00,532400,192.6323397
52A000,532400,477.6127672
523900,532400,9.819690265
523A00,532400,66.95243363
5241XX,532400,415.0254589
524200,532400,51.21136767
531ORE,532400,1250.517455
532100,532400,1485.268199
532400,532400,1158.022222
532A00,532400,193.8153257
533000,532400,152.9095785
541100,532400,153.6425993
541512,532400,43.51598837
54151A,532400,43.51598837
541200,532400,282.105506
541300,532400,166.1411873
541610,532400,198.4773916
5416A0,532400,49.06182713
541800,532400,118.1944017
541400,532400,119.3094432
541920,532400,72.47769917
5419A0,532400,380.2291603
550000,532400,2655.560976
561300,532400,1024.973638
561700,532400,466.6222401
561100,532400,273.1933628
561200,532400,77.77037334
561400,532400,363.925465
561500,532400,60.82042018
561600,532400,149.5584103
561900,532400,8.973504617
562000,532400,61.73006135
711100,532400,5.865168539
711200,532400,16.61797753
711500,532400,31.28089888
711A00,532400,2.93258427
713900,532400,10.2
721000,532400,319.5910391
722110,532400,280.463065
722211,532400,74.03528115
722A00,532400,31.35611907
811100,532400,714.5636971
811200,532400,526.1278396
811300,532400,1200.578953
811400,532400,263.0639198
812300,532400,25.18697105
813B00,532400,45.7096882
491000,532400,131.5955451
S00203,532400,29.61800819
S00300,532400,342.0738916
221100,532A00,175.9853301
221200,532A00,18.96393643
221300,532A00,4.551344743
230301,532A00,136.4238411
321910,532A00,15.93307087
3219A0,532A00,3.354330709
327200,532A00,5.804347826
327390,532A00,2.902173913
332720,532A00,7.277262181
333112,532A00,7.732015376
333242,532A00,15.46403075
333618,532A00,7.732015376
333920,532A00,9.278418451
334118,532A00,58.35369775
334513,532A00,20.19935691
336320,532A00,1.727022565
336390,532A00,6.044578976
339990,532A00,3.762711864
315000,532A00,259.4313725
322120,532A00,13.17961783
322130,532A00,222.1707006
322210,532A00,79.07770701
322220,532A00,18.82802548
322230,532A00,18.82802548
323110,532A00,24.98834499
324110,532A00,167.9574586
324190,532A00,12.25966851
325510,532A00,245.8782961
326110,532A00,33.49360146
326120,532A00,10.80438757
326160,532A00,11.88482633
326190,532A00,63.74588665
423100,532A00,1.114255765
423400,532A00,13.37106918
423600,532A00,2.22851153
423800,532A00,17.82809224
423A00,532A00,299.7348008
424400,532A00,2.22851153
424700,532A00,77.99790356
424A00,532A00,65.74109015
425000,532A00,2780.068134
441000,532A00,1
452000,532A00,2
454000,532A00,2
4B0000,532A00,3
481000,532A00,157.6833667
482000,532A00,12.375
484000,532A00,53.53846154
485000,532A00,58.24685139
486000,532A00,2
48A000,532A00,41.21607238
492000,532A00,78.76849388
493000,532A00,26.73548387
511200,532A00,1.384615385
512100,532A00,397.8143382
517110,532A00,87.06896552
517210,532A00,127.5862069
517A00,532A00,1.724137931
518200,532A00,11.08941905
519130,532A00,23.03187033
5191A0,532A00,0.853032235
522A00,532A00,202.0114423
52A000,532A00,417.0093345
523900,532A00,6.248893805
523A00,532A00,9.819690265
5241XX,532A00,371.2824156
524200,532A00,208.0461812
531ORE,532A00,2064.435889
532100,532A00,161.6750958
532400,532A00,128.5609195
532A00,532A00,21.42681992
533000,532A00,212.3203065
541100,532A00,37.88447653
541512,532A00,31.97093023
54151A,532A00,23.97819767
541200,532A00,123.7696094
541300,532A00,11.15041526
541610,532A00,84.74315595
5416A0,532A00,23.41587204
541800,532A00,492.8483544
541400,532A00,4.460166103
5419A0,532A00,28.99107967
550000,532A00,1200.396972
561300,532A00,171.4936438
561700,532A00,61.81747625
561100,532A00,34.8969624
561200,532A00,13.95878496
561400,532A00,30.90873812
561500,532A00,6.97939248
561600,532A00,18.9440653
561900,532A00,0.997056069
562000,532A00,12.20245399
711100,532A00,1.95505618
711200,532A00,7.820224719
711500,532A00,103.6179775
713900,532A00,4.2
721000,532A00,132.1105815
722110,532A00,136.7475193
722211,532A00,32.22712238
722A00,532A00,18.29106946
811100,532A00,55.03819599
811200,532A00,58.76959911
811300,532A00,108.2106904
811400,532A00,14.92561247
812300,532A00,10.26135857
813B00,532A00,9.328507795
491000,532A00,49.42555686
S00203,532A00,6.834924966
S00300,532A00,124.4889163
221100,533000,131.9889976
221200,533000,6.068459658
221300,533000,7.585574572
230301,533000,79.12582781
327200,533000,13.54347826
332720,533000,21.83178654
334118,533000,224.437299
334220,533000,15.71061093
339990,533000,9.406779661
322120,533000,28.24203822
322130,533000,564.8407643
322220,533000,148.7414013
323110,533000,164.9230769
324110,533000,54.55552486
326110,533000,92.91773309
326120,533000,34.57404022
326160,533000,34.57404022
326190,533000,213.9268739
423400,533000,31.19916143
423600,533000,5.571278826
423800,533000,12.25681342
423A00,533000,26.74213836
424400,533000,5.571278826
424700,533000,24.51362683
424A00,533000,149.3102725
425000,533000,3.342767296
481000,533000,16.96593186
482000,533000,19.25
484000,533000,103.0615385
486000,533000,1
48A000,533000,268.3624268
492000,533000,552.2953699
493000,533000,176.3096774
511120,533000,10.15384615
5111A0,533000,209.5384615
511200,533000,32.30769231
517110,533000,175
517210,533000,228.4482759
517A00,533000,9.482758621
518200,533000,99.80477144
519130,533000,4108.203242
5191A0,533000,243.1141869
522A00,533000,3214.146341
52A000,533000,10340.82144
523900,533000,581.1471239
523A00,533000,41.06415929
5241XX,533000,1256.812315
524200,533000,72.54943754
531ORE,533000,4462.907667
532100,533000,577.5501916
532400,533000,441.1977011
532A00,533000,38.95785441
533000,533000,1341.124138
541100,533000,288.3429603
541512,533000,195.377907
54151A,533000,117.2267442
541200,533000,520.7243925
541300,533000,1800.792064
541610,533000,957.8206706
5416A0,533000,231.9286373
541800,533000,3850.238388
541400,533000,109.2740695
550000,533000,243.8873003
561300,533000,671.0187341
561700,533000,822.5712565
561100,533000,1466.669477
561200,533000,25.92345778
561400,533000,6945.492573
561500,533000,680.9892948
561600,533000,310.0844373
561900,533000,585.2719122
562000,533000,246.9202454
721000,533000,254.5071497
722110,533000,194.2337376
722211,533000,131.5214994
722A00,533000,195.9757442
811100,533000,69.03095768
811200,533000,50.37394209
811300,533000,114.7406459
811400,533000,19.58986637
813B00,533000,828.3714922
491000,533000,261.9554513
S00203,533000,20.5047749
S00300,533000,352.8990148
111400,541100,1.8
221100,541100,480.3467337
221200,541100,3.43718593
221300,541100,30.07537688
230301,541100,145
3219A0,541100,14.44444444
327200,541100,6.75
332999,541100,33
333415,541100,30.08823529
33399A,541100,1.941176471
334112,541100,2.361618799
334118,541100,750.9947781
334210,541100,238.5234987
334220,541100,118.0809399
334290,541100,27.15861619
334418,541100,33.06266319
334512,541100,147.6011749
334300,541100,3.542428198
334610,541100,139.3355091
337215,541100,11.9
339920,541100,1.642105263
339940,541100,59.11578947
322120,541100,45.95394737
322130,541100,261.1019737
322210,541100,214.1036184
322230,541100,6.266447368
323110,541100,744.6975806
324110,541100,43.28333333
325190,541100,0.945392491
325520,541100,0.945392491
325610,541100,0.945392491
3259A0,541100,186.2423208
326110,541100,4.548611111
326120,541100,1.819444444
326140,541100,0.909722222
326160,541100,1.819444444
326190,541100,79.14583333
423400,541100,484
423600,541100,152
423800,541100,30
423A00,541100,51
424400,541100,9
424700,541100,10
424A00,541100,177
425000,541100,8
445000,541100,1
452000,541100,11
444000,541100,22
446000,541100,1
454000,541100,18
4B0000,541100,27
481000,541100,1696.518959
482000,541100,59.53846154
484000,541100,321.925
485000,541100,984
48A000,541100,335.5692308
492000,541100,648.4307692
493000,541100,229
511120,541100,24.80801336
511130,541100,553.2186978
5111A0,541100,57.05843072
511200,541100,703.3071786
512100,541100,9
517110,541100,2824.291545
517210,541100,2072.248221
517A00,541100,364.4602344
518200,541100,2184.735053
519130,541100,1614.350918
5191A0,541100,13.40328253
522A00,541100,1137.914643
52A000,541100,3125.9954
523900,541100,156.0371517
523A00,541100,923.9628483
5241XX,541100,4085.868543
524200,541100,197.131457
531ORE,541100,23594.06533
532100,541100,1047.544983
532400,541100,793.1412016
532A00,541100,289.6782556
533000,541100,1374.63556
541100,541100,2648.574446
541512,541100,1805.379359
54151A,541100,3461.861451
541200,541100,2786.607903
541300,541100,525.775076
541610,541100,1419.592705
5416A0,541100,337.6644377
541800,541100,5485.586626
541400,541100,72.44012158
541920,541100,206.8048632
5419A0,541100,687.012766
550000,541100,7264.014819
561300,541100,2979.171095
561700,541100,791.8469713
561100,541100,612.5398512
561200,541100,232.7651435
561400,541100,4369.079702
561500,541100,66.82252922
561600,541100,384.229543
561900,541100,1039.090329
562000,541100,142
711100,541100,212.0814941
711200,541100,138.4244482
711500,541100,300.9779287
711A00,541100,96.51612903
713900,541100,91
721000,541100,2093
722110,541100,2208.224094
722211,541100,640.3731723
722A00,541100,868.4027336
811100,541100,294.3344437
811200,541100,224.7828115
811300,541100,492.9093937
811400,541100,163.2951366
812300,541100,32.25582945
812900,541100,100.799467
813B00,541100,205.6309127
491000,541100,436
S00203,541100,648
S00300,541100,386
221100,541511,146.6993243
221200,541511,2.543918919
221300,541511,5.087837838
230301,541511,17.8125
3219A0,541511,1.652173913
332710,541511,1.518318318
332999,541511,4.554954955
333415,541511,2.509803922
334112,541511,2.198303778
334118,541511,57.15589823
334220,541511,1.099151889
334413,541511,539.6835775
334418,541511,28.57794911
33441A,541511,400.0912876
334513,541511,10.99151889
334300,541511,1.099151889
334610,541511,1.099151889
336310,541511,2.243902439
336390,541511,2.243902439
3363A0,541511,1.12195122
322120,541511,6.363636364
322130,541511,13.63636364
322210,541511,8.181818182
322220,541511,3.636363636
323110,541511,98.74117647
324110,541511,73.69644903
324190,541511,1.619702176
3259A0,541511,16.26315789
326110,541511,1.537525355
326120,541511,0.768762677
326160,541511,0.768762677
326190,541511,3.07505071
423100,541511,0.850877193
423400,541511,45.09649123
423600,541511,98.70175439
423800,541511,1.701754386
423A00,541511,2.552631579
424400,541511,0.850877193
424700,541511,17.86842105
424A00,541511,11.9122807
425000,541511,3.403508772
441000,541511,1
452000,541511,2
444000,541511,2
454000,541511,3
4B0000,541511,3
481000,541511,257.9935897
482000,541511,0.9375
484000,541511,63.52941176
485000,541511,150.5666235
486000,541511,1
48A000,541511,45.91412742
492000,541511,89.47368421
493000,541511,39.01851852
511120,541511,7.189189189
511130,541511,8.387387387
5111A0,541511,2.396396396
511200,541511,162.954955
512100,541511,3.818181818
517110,541511,557.8067252
517210,541511,591.0605877
517A00,541511,152.3241442
518200,541511,769.0361786
519130,541511,111.0373092
5191A0,541511,8.224985868
522A00,541511,67.26216968
52A000,541511,357.7124478
523900,541511,15.88705882
523A00,541511,75.46352941
5241XX,541511,378.9030227
524200,541511,74.73173804
531ORE,541511,2153.638962
532100,541511,96.11573889
532400,541511,71.86223468
532A00,541511,12.57589107
533000,541511,331.4645575
541100,541511,1913.290036
541512,541511,579.9280062
54151A,541511,792.5311716
541200,541511,1403.724594
541300,541511,778.9777405
541610,541511,2866.68279
5416A0,541511,699.6270668
541700,541511,8.940920981
541800,541511,1034.911604
541400,541511,15.64661172
541920,541511,58.11598638
5419A0,541511,149.7604264
550000,541511,1922.620945
561300,541511,11477.22992
561700,541511,313.4887665
561100,541511,2002.787036
561200,541511,950.8812086
561400,541511,293.700439
561600,541511,1015.453646
561900,541511,2.082981837
562000,541511,21.72413793
711100,541511,10.32786885
711200,541511,20.6557377
711500,541511,44.75409836
711A00,541511,6.885245902
713900,541511,12.1862069
721000,541511,348.2453333
722110,541511,349.6597136
722211,541511,92.83001245
722A00,541511,27.84900374
811100,541511,56
811200,541511,45.37931034
811300,541511,94.62068966
811400,541511,18.34482759
812900,541511,1.931034483
813B00,541511,55.03448276
491000,541511,47.32394366
S00203,541511,24.54929577
S00300,541511,513.3903282
221100,541512,51.72635135
221300,541512,3.391891892
230301,541512,13.0625
3219A0,541512,9.086956522
327400,541512,69.42857143
331520,541512,0.923076923
332310,541512,187.5123123
332320,541512,546.5945946
332410,541512,3.036636637
332500,541512,15.18318318
332600,541512,23.53393393
332710,541512,29.60720721
332720,541512,0.759159159
332800,541512,15.18318318
33291A,541512,116.1513514
332996,541512,50.86366366
332999,541512,62.25105105
333242,541512,156.8627451
333415,541512,498.1960784
333413,541512,534.5882353
333920,541512,7.529411765
334118,541512,112.1134927
334220,541512,12.09067078
334290,541512,3.297455667
334413,541512,462.7429453
334418,541512,241.8134156
33441A,541512,845.2478026
334512,541512,45.06522745
334513,541512,12.09067078
334516,541512,82.43639167
33451A,541512,80.2380879
334610,541512,10.99151889
335120,541512,43.44295693
335314,541512,0.789871944
335911,541512,82.93655413
335920,541512,902.8236321
335991,541512,26.06577416
336310,541512,1.12195122
336320,541512,1.12195122
336350,541512,2.243902439
336390,541512,1.12195122
3363A0,541512,2.243902439
339920,541512,0.708333333
339940,541512,2.125
339990,541512,35.41666667
322120,541512,35.45454545
322130,541512,16.36363636
322210,541512,28.18181818
322220,541512,13.63636364
322230,541512,4.545454545
323110,541512,33.51764706
323120,541512,1.811764706
324110,541512,240.5257732
324190,541512,4.859106529
325120,541512,31.7518797
325211,541512,29.42857143
325520,541512,0.77443609
325610,541512,11.61654135
325910,541512,6.195488722
3259A0,541512,29.42857143
326110,541512,3.843813387
326120,541512,123.0020284
326130,541512,29.21298174
326140,541512,73.80121704
326150,541512,10.76267748
326160,541512,0.768762677
326190,541512,299.0486815
326290,541512,51.50709939
423100,541512,16.16666667
423400,541512,144.6491228
423600,541512,450.9649123
423800,541512,165.0701754
423A00,541512,287.5964912
424200,541512,1.701754386
424400,541512,5.956140351
424700,541512,67.21929825
424A00,541512,92.74561404
425000,541512,33.18421053
441000,541512,2
445000,541512,1
452000,541512,5
446000,541512,1
454000,541512,9
4B0000,541512,10
481000,541512,792.1794872
482000,541512,6.5625
483000,541512,6
484000,541512,308.8235294
485000,541512,448.8589909
486000,541512,2
48A000,541512,56.50969529
492000,541512,110.6648199
493000,541512,38.11111111
511120,541512,5.990990991
511130,541512,3.594594595
511200,541512,355.8648649
512100,541512,5.090909091
517110,541512,319.6661618
517210,541512,704.7673432
517A00,541512,104.0524084
518200,541512,657.9988694
519130,541512,132.9706049
5191A0,541512,4.112492934
522A00,541512,63.18567455
52A000,541512,1249.445758
523900,541512,66.52705882
523A00,541512,47.66117647
5241XX,541512,274.0163728
524200,541512,61.6209068
531ORE,541512,1076.819481
532100,541512,43.11734081
532400,541512,28.74489387
532A00,541512,5.389667601
533000,541512,238.9419303
541100,541512,1044.36032
541512,541512,957.2707971
54151A,541512,1651.848678
541200,541512,1205.906717
541300,541512,4794.568876
541610,541512,1018.147377
5416A0,541512,436.987513
541700,541512,88.29159469
541800,541512,1606.012931
541400,541512,1108.674202
541920,541512,33.52845368
5419A0,541512,511.8677262
550000,541512,1078.326693
561300,541512,2812.02548
561700,541512,244.7503658
561100,541512,542.6167685
561200,541512,250.9993114
561400,541512,268.704657
561500,541512,56.2405096
561600,541512,294.7419299
561900,541512,256.2067659
562000,541512,64.13793103
611A00,541512,59
711100,541512,32.13114754
711200,541512,60.81967213
711500,541512,18.36065574
711A00,541512,2.295081967
713900,541512,35.91724138
721000,541512,1120.490667
722110,541512,907.6712329
722211,541512,356.8798257
722A00,541512,280.5529265
811100,541512,50.20689655
811200,541512,44.4137931
811300,541512,110.0689655
811400,541512,32.82758621
812300,541512,2.896551724
812900,541512,0.965517241
813B00,541512,77.24137931
491000,541512,86.76056338
S00203,541512,22.21126761
S00300,541512,597.9896373
111400,54151A,0.5
221100,54151A,36.46283784
221200,54151A,0.847972973
221300,54151A,4.239864865
230301,54151A,7.125
3219A0,54151A,2.47826087
327200,54151A,14.46428571
331520,54151A,10.15384615
332710,54151A,3.036636637
332999,54151A,9.10990991
333415,54151A,12.54901961
334112,54151A,685.8707787
334118,54151A,573.757286
334220,54151A,4.396607556
334290,54151A,3.297455667
334413,54151A,123.1050116
334418,54151A,19.784734
33441A,54151A,1601.464302
334513,54151A,10.99151889
334300,54151A,2.198303778
334610,54151A,1.099151889
335314,54151A,0.789871944
336310,54151A,1.12195122
336320,54151A,1.12195122
336350,54151A,13.46341463
336390,54151A,2.243902439
3363A0,54151A,1.12195122
339940,54151A,1.416666667
322120,54151A,8.181818182
322130,54151A,129.0909091
322210,54151A,30
322220,54151A,15.45454545
323110,54151A,60.69411765
324110,54151A,250.2439863
324190,54151A,3.239404353
325190,54151A,0.77443609
3259A0,54151A,9.293233083
326190,54151A,8.456389452
423100,54151A,2.552631579
423400,54151A,149.754386
423600,54151A,186.3421053
423800,54151A,5.956140351
423A00,54151A,6.807017544
424400,54151A,1.701754386
424700,54151A,65.51754386
424A00,54151A,21.27192982
425000,54151A,9.359649123
441000,54151A,4
452000,54151A,2
454000,54151A,4
4B0000,54151A,4
481000,54151A,1403.442308
482000,54151A,22.5
484000,54151A,118.2352941
485000,54151A,521.301423
486000,54151A,2
48A000,54151A,76.52354571
492000,54151A,47.09141274
493000,54151A,20.87037037
511120,54151A,8.387387387
511130,54151A,2.396396396
5111A0,54151A,14.37837838
511200,54151A,221.6666667
512100,54151A,3.818181818
517110,54151A,369.0106028
517210,54151A,699.403817
517A00,54151A,98.68888216
518200,54151A,276.9078575
519130,54151A,492.1283211
5191A0,54151A,4.112492934
522A00,54151A,362.8080668
52A000,54151A,834.6623783
523900,54151A,25.81647059
523A00,54151A,194.6164706
5241XX,54151A,192.7292191
524200,54151A,60.30982368
531ORE,54151A,1141.534741
532100,54151A,227.2643172
532400,54151A,170.6728074
532A00,54151A,63.77773328
533000,54151A,327.8714457
541100,54151A,866.1886121
541512,54151A,837.0553947
54151A,54151A,1064.128933
541200,54151A,637.0406199
541300,54151A,219.052564
541610,54151A,2425.224816
5416A0,54151A,572.2189428
541700,54151A,13.41138147
541800,54151A,436.987513
541400,54151A,18.99945709
541920,54151A,13.41138147
5419A0,54151A,109.526282
550000,54151A,1896.9465
561300,54151A,1799.696307
561700,54151A,108.3150555
561100,54151A,430.1357493
561200,54151A,139.5597831
561400,54151A,317.6547301
561600,54151A,190.5928381
561900,54151A,11.4564001
562000,54151A,35.17241379
711100,54151A,88.36065574
711200,54151A,74.59016393
711500,54151A,44.75409836
711A00,54151A,19.50819672
713900,54151A,48.74482759
721000,54151A,1183.808
722110,54151A,826.1871108
722211,54151A,152.6537983
722A00,54151A,392.9803861
811100,54151A,29.93103448
811200,54151A,44.4137931
811300,54151A,46.34482759
811400,54151A,53.10344828
812300,54151A,13.51724138
812900,54151A,2.896551724
813B00,54151A,34.75862069
491000,54151A,33.12676056
S00203,54151A,125.084507
S00300,54151A,230.6200345
111400,541200,16.53756872
221100,541200,397.9326805
221200,541200,7.670991432
221300,541200,17.25973072
230301,541200,71.27839335
3219A0,541200,4.756589147
327390,541200,1.349811929
331110,541200,18.83845651
332310,541200,13.96401225
332999,541200,67.49272588
333318,541200,68.81755027
333415,541200,24.57769653
333920,541200,15.97550274
334118,541200,427.0318471
334210,541200,135.611465
334220,541200,46.1656051
334290,541200,12.98407643
334418,541200,17.31210191
33441A,541200,57.70700637
334512,541200,46.1656051
334516,541200,31.7388535
334610,541200,99.54458599
335120,541200,25.66964286
335311,541200,8.214285714
335313,541200,77.00892857
335920,541200,44.15178571
335991,541200,111.9196429
336320,541200,2.413506781
336350,541200,8.447273734
336390,541200,10.86078051
339940,541200,30.72527473
339990,541200,192.7312687
322120,541200,20.1164365
