Country,Commodity_NAICS6,USImpVal,FAFZONE,TAZ
Turkey,322219,547869,806,10272
Turkey,322220,3634824.92427479,806,10272
Turkey,322230,29455.2738205738,806,10272
Turkey,322291,3631561.46573371,806,10272
Turkey,322299,1219970.88698217,806,10272
Turkey,323111,2194504.04556576,806,10272
Turkey,323117,2210578,806,10272
Turkey,323120,244290,806,10272
Turkey,324110,108009318.848179,806,10272
Turkey,324121,12160,806,10272
Turkey,324122,457699,806,10272
Turkey,325110,105081153,806,10272
Turkey,325130,309021.932323305,806,10272
Turkey,325180,87003937.7415026,806,10272
Turkey,325194,17505213,806,10272
Turkey,325199,30039471.9822364,806,10272
Turkey,325211,19142167.4143622,806,10272
Turkey,325212,3553691,806,10272
Turkey,325220,80047184,806,10272
Turkey,325312,313312,806,10272
Turkey,325320,78181,806,10272
Turkey,325411,2818980.73029729,806,10272
Turkey,325412,20464724.830175,806,10272
Turkey,325413,588640.606651181,806,10272
Turkey,325414,19541.040543581,806,10272
Turkey,325510,7178407,806,10272
Turkey,325520,1139648,806,10272
Turkey,325611,13133389.9425706,806,10272
Turkey,325612,2347803,806,10272
Turkey,325613,6178406,806,10272
Turkey,325620,9084392.89983589,806,10272
Turkey,325910,12381.6667838406,806,10272
Turkey,325992,30292,806,10272
Turkey,325998,7186643.73288568,806,10272
Turkey,326111,22364170.0210589,806,10272
Turkey,326113,48664274.5682118,806,10272
Turkey,326121,535425,806,10272
Turkey,326122,2272734.67757223,806,10272
Turkey,326160,11638465,806,10272
Turkey,326191,129219,806,10272
Turkey,326199,19592226.6473519,806,10272
Turkey,326211,49424412.6563361,806,10272
Turkey,326220,90726228.6473072,806,10272
Turkey,326291,150536,806,10272
Turkey,326299,16657196.9142086,806,10272
Turkey,327110,17987659.6874741,806,10272
Turkey,327120,134725780,806,10272
Turkey,327211,11451427,806,10272
Turkey,327212,26475619.5717354,806,10272
Turkey,327213,5272055.3448324,806,10272
Turkey,327215,5248207.61133454,806,10272
Turkey,327310,104321564,806,10272
Turkey,327331,101578,806,10272
Turkey,327390,1731136.16778395,806,10272
Turkey,327420,144731,806,10272
Turkey,327910,8673682,806,10272
Turkey,327991,374346894.710775,806,10272
Turkey,327992,12121367,806,10272
Turkey,327993,191359,806,10272
Turkey,327999,398276.25544853,806,10272
Turkey,331110,1329868522.86248,806,10272
Turkey,331222,35075840,806,10272
Turkey,331315,31961447,806,10272
Turkey,331318,22643128,806,10272
Turkey,331410,2642434.66907485,806,10272
Turkey,331420,19977245,806,10272
Turkey,331491,13157024.927466,806,10272
Turkey,331492,7175,806,10272
Turkey,331511,5104364,806,10272
Turkey,331513,407232,806,10272
Turkey,332111,79776,806,10272
Turkey,332112,12340,806,10272
Turkey,332119,828069,806,10272
Turkey,332215,7063407.38793494,806,10272
Turkey,332216,4759677.26048324,806,10272
Turkey,332311,2568389,806,10272
Turkey,332312,15834484.988651,806,10272
Turkey,332321,5346049,806,10272
Turkey,332322,196772,806,10272
Turkey,332323,490189,806,10272
Turkey,332410,5925855,806,10272
Turkey,332420,231735.697281657,806,10272
Turkey,332431,224527,806,10272
Turkey,332439,4019497,806,10272
Turkey,332510,62504251.7691265,806,10272
Turkey,332613,3349110,806,10272
Turkey,332618,15281745.1796985,806,10272
Turkey,332722,13021185.0425731,806,10272
Turkey,332911,93939256.2498197,806,10272
Turkey,332912,9235098.85278187,806,10272
Turkey,332913,1970026.12679229,806,10272
Turkey,332919,2290810.10595437,806,10272
Turkey,332991,19813085.2249811,806,10272
Turkey,332992,11848530,806,10272
Turkey,332993,1528968,806,10272
Turkey,332994,86334031.507924,806,10272
Turkey,332999,31751130.7550062,806,10272
Turkey,333111,172179630.560291,806,10272
Turkey,333112,552661,806,10272
Turkey,333120,30890437.8971358,806,10272
Turkey,333131,9802159.9752913,806,10272
Turkey,333132,22658,806,10272
Turkey,333241,5328782.11812031,806,10272
Turkey,333242,1593928.45052903,806,10272
Turkey,333243,2999318.63294974,806,10272
Turkey,333244,286048,806,10272
Turkey,333249,17450017.4966087,806,10272
Turkey,333314,449613.555211845,806,10272
Turkey,333316,10543616.3707514,806,10272
Turkey,333318,4602522.50361589,806,10272
Turkey,333413,4136654.72545897,806,10272
Turkey,333414,1353501.60398441,806,10272
Turkey,333415,26333295.1901541,806,10272
Turkey,333511,3594778,806,10272
Turkey,333514,507549.122593729,806,10272
Turkey,333515,1775564.58969694,806,10272
Turkey,333517,31570589.9496267,806,10272
Turkey,333519,6413554.37786574,806,10272
Turkey,333611,34070298,806,10272
Turkey,333612,3587702.24859464,806,10272
Turkey,333613,16857410.8579983,806,10272
Turkey,333618,24619392.1474848,806,10272
Turkey,333911,13803965.8368429,806,10272
Turkey,333912,11622874.7315744,806,10272
Turkey,333913,45336,806,10272
Turkey,333921,318255,806,10272
Turkey,333922,2731712,806,10272
Turkey,333923,337453,806,10272
Turkey,333924,3442831.37988134,806,10272
Turkey,333991,435821.228260354,806,10272
Turkey,333992,2157900.56185982,806,10272
Turkey,333993,4570445.99806993,806,10272
Turkey,333994,4715939,806,10272
Turkey,333995,17802337.5200802,806,10272
Turkey,333996,33608837.1120721,806,10272
Turkey,333997,150478,806,10272
Turkey,333999,23153950.6643975,806,10272
Turkey,334111,218217.21099343,806,10272
Turkey,334112,48606.2281361333,806,10272
Turkey,334118,1828159.6832159,806,10272
Turkey,334210,1930151,806,10272
Turkey,334220,10372482.0667038,806,10272
Turkey,334290,1289229.46717184,806,10272
Turkey,334310,1199072.53106502,806,10272
Turkey,334412,7585.1972991589,806,10272
Turkey,334413,9467588.18610829,806,10272
Turkey,334416,1310637.46501266,806,10272
Turkey,334417,401080.792676365,806,10272
Turkey,334418,208213.049994077,806,10272
Turkey,334419,118632.586007868,806,10272
Turkey,334510,102427.402371024,806,10272
Turkey,334511,771164.904378689,806,10272
Turkey,334512,223384.783769482,806,10272
Turkey,334513,1541309.20571509,806,10272
Turkey,334514,95303,806,10272
Turkey,334515,2467350.94529272,806,10272
Turkey,334516,510243.96153482,806,10272
Turkey,334517,161462.222645338,806,10272
Turkey,334519,1814857.04688733,806,10272
Turkey,334613,75556.0359898213,806,10272
Turkey,334614,56756.1414744405,806,10272
Turkey,335110,39891,806,10272
Turkey,335121,911768.077834985,806,10272
Turkey,335122,664433.37096907,806,10272
Turkey,335129,2736437.04253585,806,10272
Turkey,335210,13423987.5205182,806,10272
Turkey,335221,16148214.0331631,806,10272
Turkey,335222,181501170.178202,806,10272
Turkey,335224,7148709,806,10272
Turkey,335228,8967291.90939958,806,10272
Turkey,335311,4026932,806,10272
Turkey,335312,6933274.0455581,806,10272
Turkey,335313,3883090.30555246,806,10272
Turkey,335314,1139381.82497678,806,10272
Turkey,335911,4124389.93130668,806,10272
Turkey,335921,2032838.22206163,806,10272
Turkey,335929,31505904.6584154,806,10272
Turkey,335931,5194262.86894336,806,10272
Turkey,335932,92372,806,10272
Turkey,335991,3034588.43660352,806,10272
Turkey,335999,12114158.7979594,806,10272
Turkey,336111,911711541.124053,806,10272
Turkey,336112,314160,806,10272
Turkey,336120,50635112,806,10272
Turkey,336211,78763,806,10272
Turkey,336212,318100,806,10272
Turkey,336214,193949,806,10272
Turkey,336310,24858041.1126737,806,10272
Turkey,336320,49274849.0853465,806,10272
Turkey,336330,37823043.847317,806,10272
Turkey,336340,29311225.8558534,806,10272
Turkey,336350,58981142,806,10272
Turkey,336360,52622522,806,10272
Turkey,336370,410695,806,10272
Turkey,336390,122431021.441479,806,10272
Turkey,336411,211800,806,10272
Turkey,336412,231844240.343447,806,10272
Turkey,336413,290801436,806,10272
Turkey,336415,25869358,806,10272
Turkey,336419,26936,806,10272
Turkey,336510,246030,806,10272
Turkey,336611,23869371,806,10272
Turkey,336612,24968272,806,10272
Turkey,336991,159442.336069689,806,10272
Turkey,336992,331783,806,10272
Turkey,336999,75935,806,10272
Turkey,337110,3831261,806,10272
Turkey,337121,18796002.8911974,806,10272
Turkey,337122,2529234.04256892,806,10272
Turkey,337124,3166870.60842273,806,10272
Turkey,337125,2233840.22899676,806,10272
Turkey,337127,18099444.9277415,806,10272
Turkey,337211,386371,806,10272
Turkey,337212,24300,806,10272
Turkey,337214,1111148,806,10272
Turkey,337215,3795855.13498935,806,10272
Turkey,337910,3749335.32999885,806,10272
Turkey,337920,2875947,806,10272
Turkey,339112,9812319.5080734,806,10272
Turkey,339113,3212589.83204349,806,10272
Turkey,339114,304442.900663807,806,10272
Turkey,339115,860574.210174294,806,10272
Turkey,339116,2187.02224127099,806,10272
Turkey,339910,294982117.061626,806,10272
Turkey,339920,1304315.06064096,806,10272
Turkey,339930,1590879.20363362,806,10272
Turkey,339940,277228.429084507,806,10272
Turkey,339950,101408.006247157,806,10272
Turkey,339991,24759965.0536015,806,10272
Turkey,339992,2576289.55084163,806,10272
Turkey,339993,885305.344478771,806,10272
Turkey,339994,1337732,806,10272
Turkey,339999,6134777.61924631,806,10272
Turkey,910000,17466255.5745095,806,10272
Turkey,930000,37672564.7953835,806,10272
Turkey,980000,302522497.068692,806,10272
Turkey,990000,100989050.385188,806,10272
Turkmenistan,111998,808324.924505572,806,10273
Turkmenistan,113210,488722.724597523,806,10273
Turkmenistan,313210,4587270.296291,806,10273
Turkmenistan,314110,4180.27030103009,806,10273
Turkmenistan,314120,3048692.98075822,806,10273
Turkmenistan,315220,128744.351540535,806,10273
Turkmenistan,324110,2238132.78346645,806,10273
Turkmenistan,325180,1194464.12172494,806,10273
Turkmenistan,325311,1670657,806,10273
Turkmenistan,334220,5121.05829139725,806,10273
Turkmenistan,334515,131360.818787095,806,10273
Turkmenistan,930000,180934.228307282,806,10273
Turkmenistan,980000,158535.689700993,806,10273
Turkmenistan,990000,40646.6085612253,806,10273
Turks and Caicos Islands,114112,2139771.87882603,803,10274
Turks and Caicos Islands,114119,31562.4371691638,803,10274
Turks and Caicos Islands,313320,1000,803,10274
Turks and Caicos Islands,315220,2003.07049624705,803,10274
Turks and Caicos Islands,323111,26009.9961361635,803,10274
Turks and Caicos Islands,325910,3329.52384103278,803,10274
Turks and Caicos Islands,326199,1286.22042796318,803,10274
Turks and Caicos Islands,327211,5230,803,10274
Turks and Caicos Islands,327212,16543.9714141073,803,10274
Turks and Caicos Islands,332410,3686,803,10274
Turks and Caicos Islands,332912,4877.05959760169,803,10274
Turks and Caicos Islands,333242,10017.1222378124,803,10274
Turks and Caicos Islands,333249,22241.124265445,803,10274
Turks and Caicos Islands,333618,441288.653525255,803,10274
Turks and Caicos Islands,333912,5206.11723478847,803,10274
Turks and Caicos Islands,333923,14563,803,10274
Turks and Caicos Islands,334111,2565.00248009159,803,10274
Turks and Caicos Islands,334118,6958.05588496332,803,10274
Turks and Caicos Islands,334413,4853.01701095832,803,10274
Turks and Caicos Islands,335129,2199.39628023685,803,10274
Turks and Caicos Islands,335312,30722.1005480534,803,10274
Turks and Caicos Islands,335313,4063.10286280776,803,10274
Turks and Caicos Islands,336310,100033.129227046,803,10274
Turks and Caicos Islands,336991,13438.0283244345,803,10274
Turks and Caicos Islands,337124,24993.2099959168,803,10274
Turks and Caicos Islands,337127,9673.31849589126,803,10274
Turks and Caicos Islands,337215,4891.13289414928,803,10274
Turks and Caicos Islands,339910,147261.136355366,803,10274
Turks and Caicos Islands,339920,66161.0393473938,803,10274
Turks and Caicos Islands,339991,1133.02105214666,803,10274
Turks and Caicos Islands,910000,197479.571519747,803,10274
Turks and Caicos Islands,930000,61458.558449277,803,10274
Turks and Caicos Islands,980000,4992786.0344458,803,10274
Turks and Caicos Islands,990000,339458.191080353,803,10274
Tuvalu,315240,4696.24811632014,808,10275
Tuvalu,315280,454.389054779082,808,10275
Tuvalu,334118,82559.6630938037,808,10275
Tuvalu,334220,15044.1712430737,808,10275
Tuvalu,334419,6548.08754186948,808,10275
Tuvalu,335312,12540.8574502796,808,10275
Tuvalu,335911,33465.4538287098,808,10275
Tuvalu,339910,20528.2562584518,808,10275
Tuvalu,930000,11855.8751449295,808,10275
Tuvalu,990000,25187.0950639108,808,10275
Uganda,111110,598500,805,10276
Uganda,111335,50074.2164127966,805,10276
Uganda,111339,47745163.4076859,805,10276
Uganda,111421,1146464,805,10276
Uganda,113210,140331.080426572,805,10276
Uganda,114111,2795243.77567039,805,10276
Uganda,212299,912076.444228092,805,10276
Uganda,311224,129214.743346052,805,10276
Uganda,311421,11946.9405948348,805,10276
Uganda,311423,99132.9262552214,805,10276
Uganda,311514,6665043.72854407,805,10276
Uganda,311611,6920.00800934896,805,10276
Uganda,311920,5413033.23473439,805,10276
Uganda,311942,34777.4235214894,805,10276
Uganda,313220,14179.8231183517,805,10276
Uganda,313240,9209.04114561503,805,10276
Uganda,314120,320.003251866764,805,10276
Uganda,314999,5318.46766432253,805,10276
Uganda,315190,32236.9334213982,805,10276
Uganda,315220,378509.214788075,805,10276
Uganda,315240,24258.6058841315,805,10276
Uganda,315990,17441.1893570128,805,10276
Uganda,316210,140472.908271256,805,10276
Uganda,316992,86052.3125107665,805,10276
Uganda,316998,29208.7311557806,805,10276
Uganda,321113,35897.9044695211,805,10276
Uganda,321992,10144,805,10276
Uganda,321999,253510.135700612,805,10276
Uganda,323117,9853,805,10276
Uganda,325199,16639.0357938843,805,10276
Uganda,325211,3186.00040184367,805,10276
Uganda,325910,4603.10672854321,805,10276
Uganda,325998,12750.0509759174,805,10276
Uganda,326199,741.127011757942,805,10276
Uganda,327110,42803.9822024064,805,10276
Uganda,327999,14541.6239554538,805,10276
Uganda,331410,12935.1798017491,805,10276
Uganda,334111,15345.0148370392,805,10276
Uganda,334220,3950.04496212051,805,10276
Uganda,334413,10365.0363318737,805,10276
Uganda,334418,19157.1886150901,805,10276
Uganda,334511,33978.039847528,805,10276
Uganda,334513,9791.05580984421,805,10276
Uganda,334516,9160.43018238985,805,10276
Uganda,335311,5526,805,10276
Uganda,336390,6805.08484421392,805,10276
Uganda,336412,24503.412103621,805,10276
Uganda,337122,878.019455086005,805,10276
Uganda,337215,495.013449724779,805,10276
Uganda,339113,2113.591349575,805,10276
Uganda,339910,237635.911213995,805,10276
Uganda,339930,21586.5319514441,805,10276
Uganda,339992,11674.0976546404,805,10276
Uganda,339993,2204.03571168261,805,10276
Uganda,339999,55146.7624182905,805,10276
Uganda,980000,12000047.5090613,805,10276
Uganda,990000,660754.429285132,805,10276
Ukraine,111110,23974146,804,10277
Ukraine,111120,2183858.69581163,804,10277
Ukraine,111140,8148,804,10277
Ukraine,111199,149081,804,10277
Ukraine,111335,180245.5344707,804,10277
Ukraine,111421,10136,804,10277
Ukraine,111998,220582.668197935,804,10277
Ukraine,112420,357058,804,10277
Ukraine,112910,40028696.4300576,804,10277
Ukraine,112930,184281,804,10277
Ukraine,112990,1902311.0507759,804,10277
Ukraine,114111,7603676.26863318,804,10277
Ukraine,212210,16459,804,10277
Ukraine,212299,25405477.1984278,804,10277
Ukraine,212325,33208,804,10277
Ukraine,311119,333014.755603716,804,10277
Ukraine,311211,121012.573713407,804,10277
Ukraine,311212,2294,804,10277
Ukraine,311221,5244,804,10277
Ukraine,311224,23135775.9291016,804,10277
Ukraine,311225,30689.7865697981,804,10277
Ukraine,311230,38500.2562554602,804,10277
Ukraine,311340,1206433.670543,804,10277
Ukraine,311320,7811625.12041049,804,10277
Ukraine,311411,305261.970400053,804,10277
Ukraine,311421,4332352.09050484,804,10277
Ukraine,311423,24079.1397550516,804,10277
Ukraine,311512,19298,804,10277
Ukraine,311513,224301,804,10277
Ukraine,311514,850551.580365828,804,10277
Ukraine,311612,855959,804,10277
Ukraine,311613,129021,804,10277
Ukraine,311710,343493.3527557,804,10277
Ukraine,311811,3159556.86120225,804,10277
Ukraine,311911,310120.899522908,804,10277
Ukraine,311919,2461.14944165635,804,10277
Ukraine,311920,172711.290668245,804,10277
Ukraine,311941,132427.559232516,804,10277
Ukraine,311942,314038.004005558,804,10277
Ukraine,311991,45806.306013509,804,10277
Ukraine,311999,117004.744719324,804,10277
Ukraine,312111,828529,804,10277
Ukraine,312112,126634,804,10277
Ukraine,312113,13020,804,10277
Ukraine,312120,190069.082354292,804,10277
Ukraine,312130,759802.655422806,804,10277
Ukraine,312140,2680668.17125339,804,10277
Ukraine,313110,419.026648696473,804,10277
Ukraine,313210,15170.1101108869,804,10277
Ukraine,313220,13727.5736087909,804,10277
Ukraine,313230,1038.00174261193,804,10277
Ukraine,313240,286.001277841883,804,10277
Ukraine,314110,392699.392389161,804,10277
Ukraine,314120,3575771.33691813,804,10277
Ukraine,314910,25142.8908617277,804,10277
Ukraine,314994,5506.04517231206,804,10277
Ukraine,314999,773112.072473547,804,10277
Ukraine,315110,122383.301829192,804,10277
Ukraine,315190,19591.1852506831,804,10277
Ukraine,315220,6830365.23100138,804,10277
Ukraine,315240,13116339.4944878,804,10277
Ukraine,315280,1137062.36645076,804,10277
Ukraine,315990,44558.8058174114,804,10277
Ukraine,316110,27204.1436473427,804,10277
Ukraine,316210,1524455.20143812,804,10277
Ukraine,316992,2202.30293456987,804,10277
Ukraine,316998,1076607.13527742,804,10277
Ukraine,321113,383367.053673903,804,10277
Ukraine,321211,1538031.96083896,804,10277
Ukraine,321213,10706.0271293913,804,10277
Ukraine,321219,52693.1590751456,804,10277
Ukraine,321911,390618.747911033,804,10277
Ukraine,321918,10770956.0002478,804,10277
Ukraine,321920,113858.941656765,804,10277
Ukraine,321992,27926,804,10277
Ukraine,321999,217380.562945559,804,10277
Ukraine,322121,3215,804,10277
Ukraine,322211,3333.07341892559,804,10277
Ukraine,322212,15279.4165326332,804,10277
Ukraine,322220,73548.2412796924,804,10277
Ukraine,322291,87571.313384306,804,10277
Ukraine,322299,8989.13179694852,804,10277
Ukraine,323111,561024.486230772,804,10277
Ukraine,323117,389151,804,10277
Ukraine,324110,15876714.9450555,804,10277
Ukraine,325120,10669400,804,10277
Ukraine,325130,6753713.94142988,804,10277
Ukraine,325180,1866647.12946565,804,10277
Ukraine,325194,81669,804,10277
Ukraine,325199,526562.778973067,804,10277
Ukraine,325211,14698.0018538287,804,10277
Ukraine,325212,2507,804,10277
Ukraine,325220,3132978,804,10277
Ukraine,325411,38458.2801029181,804,10277
Ukraine,325412,42704.7423786377,804,10277
Ukraine,325413,1343026.38411882,804,10277
Ukraine,325510,11326,804,10277
Ukraine,325520,27736,804,10277
Ukraine,325611,40147.4491886262,804,10277
Ukraine,325613,72530,804,10277
Ukraine,325620,214229.492863012,804,10277
Ukraine,325910,5610437.75913836,804,10277
Ukraine,325920,4137200,804,10277
Ukraine,325992,8308,804,10277
Ukraine,325998,620818.482091382,804,10277
Ukraine,326111,4022.52484899768,804,10277
Ukraine,326113,80867.5829248364,804,10277
Ukraine,326121,24551,804,10277
Ukraine,326122,2874.10834816225,804,10277
Ukraine,326191,6112,804,10277
Ukraine,326199,2020983.3490655,804,10277
Ukraine,326211,1441634.95253566,804,10277
Ukraine,326212,20581,804,10277
Ukraine,326220,402.013743598338,804,10277
Ukraine,326291,402,804,10277
Ukraine,326299,1595942.37545798,804,10277
Ukraine,327110,56718.6018052495,804,10277
Ukraine,327120,1711735,804,10277
Ukraine,327212,486269.552340383,804,10277
Ukraine,327213,464676.445535074,804,10277
Ukraine,327215,38261.4771155248,804,10277
Ukraine,327390,46389.9424050529,804,10277
Ukraine,327910,199718,804,10277
Ukraine,327991,94491.2312133563,804,10277
Ukraine,327992,56655,804,10277
Ukraine,327993,3228,804,10277
Ukraine,327999,152628.036825058,804,10277
Ukraine,331110,636191878.507473,804,10277
Ukraine,331313,1670914,804,10277
Ukraine,331318,35004,804,10277
Ukraine,331410,12553624.0500796,804,10277
Ukraine,331420,11713,804,10277
Ukraine,331491,5653586.95474766,804,10277
Ukraine,331511,325249,804,10277
Ukraine,332119,700688,804,10277
Ukraine,332215,192468.435702072,804,10277
Ukraine,332216,167453.69788747,804,10277
Ukraine,332312,201722.872556824,804,10277
Ukraine,332321,154131,804,10277
Ukraine,332323,16583,804,10277
Ukraine,332410,103177,804,10277
Ukraine,332420,56522.1213339803,804,10277
Ukraine,332439,77560,804,10277
Ukraine,332510,16155.1103045332,804,10277
Ukraine,332618,192389.491283183,804,10277
Ukraine,332722,28253.4318835623,804,10277
Ukraine,332911,177822.691401109,804,10277
Ukraine,332912,3453.04219612848,804,10277
Ukraine,332913,43165.8652400567,804,10277
Ukraine,332919,13109.298179448,804,10277
Ukraine,332991,264354.443982822,804,10277
Ukraine,332994,211195.580280087,804,10277
Ukraine,332999,1682972.79699528,804,10277
Ukraine,333111,410172.473017427,804,10277
Ukraine,333120,800625.826717666,804,10277
Ukraine,333131,332428.865339564,804,10277
Ukraine,333132,39584,804,10277
Ukraine,333241,706954.985697931,804,10277
Ukraine,333242,116927.426852197,804,10277
Ukraine,333243,150553.198022812,804,10277
Ukraine,333244,15227,804,10277
Ukraine,333249,286867.602784548,804,10277
Ukraine,333314,4206021.57933391,804,10277
Ukraine,333316,12944.3871803534,804,10277
Ukraine,333318,333033.990134526,804,10277
Ukraine,333413,165803.754626599,804,10277
Ukraine,333414,18123.2265665287,804,10277
Ukraine,333415,1193720.37126967,804,10277
Ukraine,333511,519545,804,10277
Ukraine,333515,30795.4324375733,804,10277
Ukraine,333517,155623.778996894,804,10277
Ukraine,333611,1928809,804,10277
Ukraine,333612,5820.05069216792,804,10277
Ukraine,333618,267551.065473072,804,10277
Ukraine,333911,54086.7582631303,804,10277
Ukraine,333912,284881.415147977,804,10277
Ukraine,333921,8232,804,10277
Ukraine,333924,78015.6174900553,804,10277
Ukraine,333992,540535.8961484,804,10277
Ukraine,333993,933032.511513975,804,10277
Ukraine,333994,57273,804,10277
Ukraine,333995,809279.569458036,804,10277
Ukraine,333996,624329.828811877,804,10277
Ukraine,333999,830277.894998345,804,10277
Ukraine,334111,80363.0777027683,804,10277
Ukraine,334112,10034.253536014,804,10277
Ukraine,334118,22119.1776544271,804,10277
Ukraine,334210,3760,804,10277
Ukraine,334220,9796551.51106731,804,10277
Ukraine,334290,43749.1515905298,804,10277
Ukraine,334310,192067.48962535,804,10277
Ukraine,334412,18264.4750786866,804,10277
Ukraine,334413,875624.069266915,804,10277
Ukraine,334416,155475.309051083,804,10277
Ukraine,334417,17848.302277604,804,10277
Ukraine,334418,109586.078946842,804,10277
Ukraine,334419,46191.6175391712,804,10277
Ukraine,334510,230921.907142835,804,10277
Ukraine,334511,15435.0181013184,804,10277
Ukraine,334513,822016.641437552,804,10277
Ukraine,334515,517500.104701007,804,10277
Ukraine,334516,166720.829366458,804,10277
Ukraine,334517,818679.410536406,804,10277
Ukraine,334519,881560.54041605,804,10277
Ukraine,334614,3358.30422496822,804,10277
Ukraine,335121,25624.142706431,804,10277
Ukraine,335122,36492.3934390199,804,10277
Ukraine,335129,112857.334276073,804,10277
Ukraine,335210,7651000.36477622,804,10277
Ukraine,335221,71787.9206311211,804,10277
Ukraine,335222,17025.3167887496,804,10277
Ukraine,335311,242709,804,10277
Ukraine,335312,1688330.4354405,804,10277
Ukraine,335313,551809.969797163,804,10277
Ukraine,335314,228206.767554458,804,10277
Ukraine,335911,77860.0558688038,804,10277
Ukraine,335929,570554.478788664,804,10277
Ukraine,335931,7682179.81123352,804,10277
Ukraine,335932,27508,804,10277
Ukraine,335991,4706160.89810257,804,10277
Ukraine,335999,1106590.60682732,804,10277
Ukraine,336111,894108.226661513,804,10277
Ukraine,336310,111046.143454126,804,10277
Ukraine,336320,12715522.4647783,804,10277
Ukraine,336330,1665868.29655574,804,10277
Ukraine,336350,29978,804,10277
Ukraine,336360,36797,804,10277
Ukraine,336390,92767.1565993164,804,10277
Ukraine,336411,135028,804,10277
Ukraine,336412,19803033.5752423,804,10277
Ukraine,336413,1356710,804,10277
Ukraine,336414,3071283,804,10277
Ukraine,336419,9196,804,10277
Ukraine,336510,6790094,804,10277
Ukraine,336611,38620,804,10277
Ukraine,336612,320647,804,10277
Ukraine,336991,2635.00555401732,804,10277
Ukraine,337110,132331,804,10277
Ukraine,337121,258536.925426117,804,10277
Ukraine,337122,1126372.95808338,804,10277
Ukraine,337124,117541.987601731,804,10277
Ukraine,337125,9856.51003795978,804,10277
Ukraine,337127,2045216.33914541,804,10277
Ukraine,337211,1668,804,10277
Ukraine,337212,4184,804,10277
Ukraine,337214,16874,804,10277
Ukraine,337215,2111655.37456958,804,10277
Ukraine,337910,293.142153726274,804,10277
Ukraine,337920,1894,804,10277
Ukraine,339112,9899.09332615507,804,10277
Ukraine,339113,154100.114785365,804,10277
Ukraine,339115,2997.05645394309,804,10277
Ukraine,339910,4256045.32685743,804,10277
Ukraine,339920,12059028.5281993,804,10277
Ukraine,339930,1563396.52638496,804,10277
Ukraine,339940,17433.536225311,804,10277
Ukraine,339950,5231.05190646481,804,10277
Ukraine,339991,12521.2326513048,804,10277
Ukraine,339992,492094.116401577,804,10277
Ukraine,339995,12200,804,10277
Ukraine,339999,3226753.04640799,804,10277
Ukraine,910000,517522.669249167,804,10277
Ukraine,930000,419876.558999624,804,10277
Ukraine,980000,5847060.60407882,804,10277
Ukraine,990000,23412919.6081813,804,10277
United Arab Emirates,111130,1480297.3097554,806,10278
United Arab Emirates,111335,74169.8840572725,806,10278
United Arab Emirates,111339,731099.236883846,806,10278
United Arab Emirates,111910,64685,806,10278
United Arab Emirates,111998,75607.3921031654,806,10278
United Arab Emirates,112920,96700,806,10278
United Arab Emirates,112930,24108,806,10278
United Arab Emirates,112990,20654.9408569956,806,10278
United Arab Emirates,113210,42098.6239679114,806,10278
United Arab Emirates,114111,196170.684547528,806,10278
United Arab Emirates,114112,5169886.45358899,806,10278
United Arab Emirates,211111,414223092.048756,806,10278
United Arab Emirates,212393,3235,806,10278
United Arab Emirates,212399,72783.2240366784,806,10278
United Arab Emirates,311211,1664140.39318527,806,10278
United Arab Emirates,311212,3397635,806,10278
United Arab Emirates,311221,24717,806,10278
United Arab Emirates,311224,242976.364719924,806,10278
United Arab Emirates,311225,40338.0070492893,806,10278
United Arab Emirates,311230,11241.6588022138,806,10278
United Arab Emirates,311340,221195.973228671,806,10278
United Arab Emirates,311320,2145711.42798374,806,10278
United Arab Emirates,311411,39653.1260536829,806,10278
United Arab Emirates,311421,5059730.35773871,806,10278
United Arab Emirates,311422,373160.187061393,806,10278
United Arab Emirates,311423,83317.8640793355,806,10278
United Arab Emirates,311514,377401.476085342,806,10278
United Arab Emirates,311811,3447875.79748305,806,10278
United Arab Emirates,311824,286326.195150084,806,10278
United Arab Emirates,311911,150693.550203353,806,10278
United Arab Emirates,311919,75503.5845979734,806,10278
United Arab Emirates,311920,4383572.70935743,806,10278
United Arab Emirates,311930,21370.7180316222,806,10278
United Arab Emirates,311941,32188.1359282943,806,10278
United Arab Emirates,311942,2268828.06111295,806,10278
United Arab Emirates,311999,343848.066052653,806,10278
United Arab Emirates,312111,3030011,806,10278
United Arab Emirates,312120,455125.591726816,806,10278
United Arab Emirates,312130,9535.10862083204,806,10278
United Arab Emirates,312230,21870168.5357949,806,10278
United Arab Emirates,313110,185033.767530117,806,10278
United Arab Emirates,313210,18558309.7038305,806,10278
United Arab Emirates,313220,6351.50417409655,806,10278
United Arab Emirates,313240,240736.075598831,806,10278
United Arab Emirates,313320,292526,806,10278
United Arab Emirates,314110,15027916.7221801,806,10278
United Arab Emirates,314120,509504.177571451,806,10278
United Arab Emirates,314910,33101.3885619826,806,10278
United Arab Emirates,314994,54423.4464970468,806,10278
United Arab Emirates,314999,757733.045280137,806,10278
United Arab Emirates,315110,1459.74696294919,806,10278
United Arab Emirates,315190,28154.684606498,806,10278
United Arab Emirates,315220,5716266.43480601,806,10278
United Arab Emirates,315240,3605498.41037191,806,10278
United Arab Emirates,315280,34246.0565046554,806,10278
United Arab Emirates,315990,410503.503386973,806,10278
United Arab Emirates,316110,27422.152812329,806,10278
