fipstate,fipscty,naics,empflag,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4,censtate,cencty
33,11,4532//,,H,543,H,2010,H,8001,52,23,10,11,8,0,0,0,0,0,0,0,0,0,12,11
33,11,45321/,C,D,0,D,0,D,0,7,1,2,0,4,0,0,0,0,0,0,0,0,0,12,11
33,11,453210,C,D,0,D,0,D,0,7,1,2,0,4,0,0,0,0,0,0,0,0,0,12,11
33,11,45322/,,G,420,G,1290,G,5328,45,22,8,11,4,0,0,0,0,0,0,0,0,0,12,11
33,11,453220,,G,420,G,1290,G,5328,45,22,8,11,4,0,0,0,0,0,0,0,0,0,12,11
33,11,4533//,,G,385,G,1411,G,6250,30,10,13,2,3,2,0,0,0,0,0,0,0,0,12,11
33,11,45331/,,G,385,G,1411,G,6250,30,10,13,2,3,2,0,0,0,0,0,0,0,0,12,11
33,11,453310,,G,385,G,1411,G,6250,30,10,13,2,3,2,0,0,0,0,0,0,0,0,12,11
33,11,4539//,,G,698,G,3285,G,17134,83,48,14,11,8,2,0,0,0,0,0,0,0,0,12,11
33,11,45391/,,H,237,H,891,H,4299,19,5,6,3,5,0,0,0,0,0,0,0,0,0,12,11
33,11,453910,,H,237,H,891,H,4299,19,5,6,3,5,0,0,0,0,0,0,0,0,0,12,11
33,11,45392/,C,D,0,D,0,D,0,5,3,0,0,0,2,0,0,0,0,0,0,0,0,12,11
33,11,453920,C,D,0,D,0,D,0,5,3,0,0,0,2,0,0,0,0,0,0,0,0,12,11
33,11,45393/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,453930,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,45399/,,H,316,G,1878,G,10357,58,39,8,8,3,0,0,0,0,0,0,0,0,0,12,11
33,11,453991,,H,91,H,406,H,1824,20,16,1,2,1,0,0,0,0,0,0,0,0,0,12,11
33,11,453998,,H,225,G,1472,G,8533,38,23,7,6,2,0,0,0,0,0,0,0,0,0,12,11
33,11,454///,,G,1536,G,20293,G,88939,106,60,18,14,10,0,2,2,0,0,0,0,0,0,12,11
33,11,4541//,,G,883,G,11978,G,57651,61,40,9,8,2,0,0,2,0,0,0,0,0,0,12,11
33,11,45411/,,G,883,G,11978,G,57651,61,40,9,8,2,0,0,2,0,0,0,0,0,0,12,11
33,11,454111,F,D,0,D,0,D,0,46,30,7,7,1,0,0,1,0,0,0,0,0,0,12,11
33,11,454112,A,D,0,D,0,D,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,12,11
33,11,454113,,H,317,H,4839,H,26614,13,9,2,0,1,0,0,1,0,0,0,0,0,0,12,11
33,11,4542//,A,D,0,D,0,D,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,45421/,A,D,0,D,0,D,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,454210,A,D,0,D,0,D,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,4543//,,G,640,G,8203,H,30952,41,17,8,6,8,0,2,0,0,0,0,0,0,0,12,11
33,11,45431/,,G,395,G,6086,H,21386,20,5,3,5,6,0,1,0,0,0,0,0,0,0,12,11
33,11,454310,,G,395,G,6086,H,21386,20,5,3,5,6,0,1,0,0,0,0,0,0,0,12,11
33,11,45439/,,H,245,H,2117,H,9566,21,12,5,1,2,0,1,0,0,0,0,0,0,0,12,11
33,11,454390,,H,245,H,2117,H,9566,21,12,5,1,2,0,1,0,0,0,0,0,0,0,12,11
33,11,48----,,G,4023,G,34095,G,144042,213,110,41,25,21,7,5,4,0,0,0,0,0,0,12,11
33,11,481///,A,S,0,G,356,G,1531,7,5,2,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,4811//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,48111/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,481111,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,4812//,A,S,0,G,299,G,1392,6,4,2,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,48121/,A,S,0,G,299,G,1392,6,4,2,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,481211,A,S,0,H,211,H,999,5,3,2,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,481219,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,484///,,G,1160,G,9721,G,43047,85,49,12,12,7,3,1,1,0,0,0,0,0,0,12,11
33,11,4841//,,G,892,G,7775,G,33010,52,27,9,8,3,3,1,1,0,0,0,0,0,0,12,11
33,11,48411/,,H,524,G,3596,G,15918,32,20,3,5,2,1,0,1,0,0,0,0,0,0,12,11
33,11,484110,,H,524,G,3596,G,15918,32,20,3,5,2,1,0,1,0,0,0,0,0,0,12,11
33,11,48412/,,G,368,G,4179,G,17092,20,7,6,3,1,2,1,0,0,0,0,0,0,0,12,11
33,11,484121,,G,198,H,1822,H,7348,15,6,5,3,0,0,1,0,0,0,0,0,0,0,12,11
33,11,484122,,H,170,G,2357,G,9744,5,1,1,0,1,2,0,0,0,0,0,0,0,0,12,11
33,11,4842//,,G,268,G,1946,G,10037,33,22,3,4,4,0,0,0,0,0,0,0,0,0,12,11
33,11,48421/,,G,206,G,1424,G,7787,14,6,1,3,4,0,0,0,0,0,0,0,0,0,12,11
33,11,484210,,G,206,G,1424,G,7787,14,6,1,3,4,0,0,0,0,0,0,0,0,0,12,11
33,11,48422/,,H,23,H,163,G,739,13,12,1,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,484220,,H,23,H,163,G,739,13,12,1,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,48423/,B,D,0,D,0,D,0,6,4,1,1,0,0,0,0,0,0,0,0,0,0,12,11
33,11,484230,B,D,0,D,0,D,0,6,4,1,1,0,0,0,0,0,0,0,0,0,0,12,11
33,11,485///,G,D,0,D,0,D,0,27,6,7,2,7,2,2,1,0,0,0,0,0,0,12,11
33,11,4851//,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,48511/,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,485113,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,4853//,,G,151,H,721,H,3043,10,4,3,0,2,1,0,0,0,0,0,0,0,0,12,11
33,11,48531/,,G,17,G,80,G,310,4,2,2,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,485310,,G,17,G,80,G,310,4,2,2,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,48532/,,G,134,H,641,H,2733,6,2,1,0,2,1,0,0,0,0,0,0,0,0,12,11
33,11,485320,,G,134,H,641,H,2733,6,2,1,0,2,1,0,0,0,0,0,0,0,0,12,11
33,11,4854//,F,D,0,D,0,D,0,9,0,0,1,5,1,2,0,0,0,0,0,0,0,12,11
33,11,48541/,F,D,0,D,0,D,0,9,0,0,1,5,1,2,0,0,0,0,0,0,0,12,11
33,11,485410,F,D,0,D,0,D,0,9,0,0,1,5,1,2,0,0,0,0,0,0,0,12,11
33,11,4859//,E,S,0,H,662,H,2829,7,2,3,1,0,0,0,1,0,0,0,0,0,0,12,11
33,11,48599/,E,S,0,H,662,H,2829,7,2,3,1,0,0,0,1,0,0,0,0,0,0,12,11
33,11,485991,E,D,0,D,0,D,0,4,1,1,1,0,0,0,1,0,0,0,0,0,0,12,11
33,11,485999,A,S,0,H,55,H,233,3,1,2,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,486///,A,D,0,D,0,D,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,4862//,A,D,0,D,0,D,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,48621/,A,D,0,D,0,D,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,486210,A,D,0,D,0,D,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,488///,,G,460,G,5187,G,22287,46,25,12,3,4,1,1,0,0,0,0,0,0,0,12,11
33,11,4881//,,H,215,H,2558,H,10826,14,7,4,1,1,0,1,0,0,0,0,0,0,0,12,11
33,11,48811/,,H,178,H,2090,H,8665,8,3,3,0,1,0,1,0,0,0,0,0,0,0,12,11
33,11,488111,B,D,0,D,0,D,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,12,11
33,11,488119,C,D,0,D,0,D,0,6,3,2,0,0,0,1,0,0,0,0,0,0,0,12,11
33,11,48819/,B,S,0,H,468,H,2161,6,4,1,1,0,0,0,0,0,0,0,0,0,0,12,11
33,11,488190,B,S,0,H,468,H,2161,6,4,1,1,0,0,0,0,0,0,0,0,0,0,12,11
33,11,4884//,C,S,0,G,693,H,2983,18,8,7,2,1,0,0,0,0,0,0,0,0,0,12,11
33,11,48841/,,G,67,G,541,G,2224,16,8,7,1,0,0,0,0,0,0,0,0,0,0,12,11
33,11,488410,,G,67,G,541,G,2224,16,8,7,1,0,0,0,0,0,0,0,0,0,0,12,11
33,11,48849/,B,D,0,D,0,D,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,12,11
33,11,488490,B,D,0,D,0,D,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,12,11
33,11,4885//,,G,128,G,1918,G,8401,12,8,1,0,2,1,0,0,0,0,0,0,0,0,12,11
33,11,48851/,,G,128,G,1918,G,8401,12,8,1,0,2,1,0,0,0,0,0,0,0,0,12,11
33,11,488510,,G,128,G,1918,G,8401,12,8,1,0,2,1,0,0,0,0,0,0,0,0,12,11
33,11,4889//,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,48899/,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,488991,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,492///,F,D,0,D,0,D,0,26,13,7,2,1,0,1,2,0,0,0,0,0,0,12,11
33,11,4921//,F,D,0,D,0,D,0,23,11,7,1,1,0,1,2,0,0,0,0,0,0,12,11
33,11,49211/,F,D,0,D,0,D,0,23,11,7,1,1,0,1,2,0,0,0,0,0,0,12,11
33,11,492110,F,D,0,D,0,D,0,23,11,7,1,1,0,1,2,0,0,0,0,0,0,12,11
33,11,4922//,A,S,0,H,33,G,259,3,2,0,1,0,0,0,0,0,0,0,0,0,0,12,11
33,11,49221/,A,S,0,H,33,G,259,3,2,0,1,0,0,0,0,0,0,0,0,0,0,12,11
33,11,492210,A,S,0,H,33,G,259,3,2,0,1,0,0,0,0,0,0,0,0,0,0,12,11
33,11,493///,,G,211,H,2527,G,10995,18,8,1,6,2,1,0,0,0,0,0,0,0,0,12,11
33,11,4931//,,G,211,H,2527,G,10995,18,8,1,6,2,1,0,0,0,0,0,0,0,0,12,11
33,11,49311/,,G,200,H,2407,G,10454,17,8,1,5,2,1,0,0,0,0,0,0,0,0,12,11
33,11,493110,,G,200,H,2407,G,10454,17,8,1,5,2,1,0,0,0,0,0,0,0,0,12,11
33,11,49319/,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,12,11
33,11,493190,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,12,11
33,11,51----,,G,7085,G,178899,G,672518,251,112,45,41,23,12,12,4,2,0,0,0,0,0,12,11
33,11,511///,,G,2266,H,65180,H,259201,67,26,15,9,5,6,5,0,1,0,0,0,0,0,12,11
33,11,5111//,,G,479,G,5139,G,20442,22,7,7,3,2,2,1,0,0,0,0,0,0,0,12,11
33,11,51111/,,G,344,G,3098,G,12052,8,2,1,1,2,1,1,0,0,0,0,0,0,0,12,11
33,11,511110,,G,344,G,3098,G,12052,8,2,1,1,2,1,1,0,0,0,0,0,0,0,12,11
33,11,51112/,,H,92,G,1577,G,6470,4,0,3,0,0,1,0,0,0,0,0,0,0,0,12,11
33,11,511120,,H,92,G,1577,G,6470,4,0,3,0,0,1,0,0,0,0,0,0,0,0,12,11
33,11,51113/,B,D,0,D,0,D,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,12,11
33,11,511130,B,D,0,D,0,D,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,12,11
33,11,51114/,A,D,0,D,0,D,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,511140,A,D,0,D,0,D,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,51119/,A,D,0,D,0,D,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,511199,A,D,0,D,0,D,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,5112//,,H,1787,H,60041,H,238759,45,19,8,6,3,4,4,0,1,0,0,0,0,0,12,11
33,11,51121/,,H,1787,H,60041,H,238759,45,19,8,6,3,4,4,0,1,0,0,0,0,0,12,11
33,11,511210,,H,1787,H,60041,H,238759,45,19,8,6,3,4,4,0,1,0,0,0,0,0,12,11
33,11,512///,E,S,0,H,4165,H,16511,13,7,1,1,2,0,2,0,0,0,0,0,0,0,12,11
33,11,5121//,E,S,0,H,4153,H,16464,12,7,0,1,2,0,2,0,0,0,0,0,0,0,12,11
33,11,51211/,,H,152,H,3695,H,14721,8,5,0,1,1,0,1,0,0,0,0,0,0,0,12,11
33,11,512110,,H,152,H,3695,H,14721,8,5,0,1,1,0,1,0,0,0,0,0,0,0,12,11
33,11,51213/,C,D,0,D,0,D,0,4,2,0,0,1,0,1,0,0,0,0,0,0,0,12,11
33,11,512131,C,D,0,D,0,D,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,12,11
33,11,512132,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,5122//,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,51224/,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,512240,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,515///,,H,223,H,3573,H,14311,10,4,2,2,1,0,1,0,0,0,0,0,0,0,12,11
33,11,5151//,,G,215,H,3494,H,14002,8,3,1,2,1,0,1,0,0,0,0,0,0,0,12,11
33,11,51511/,B,D,0,D,0,D,0,6,2,1,2,1,0,0,0,0,0,0,0,0,0,12,11
33,11,515112,B,D,0,D,0,D,0,6,2,1,2,1,0,0,0,0,0,0,0,0,0,12,11
33,11,51512/,C,D,0,D,0,D,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,12,11
33,11,515120,C,D,0,D,0,D,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,12,11
33,11,5152//,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,51521/,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,515210,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,517///,,H,3025,H,67306,H,232148,111,54,18,17,12,4,3,2,1,0,0,0,0,0,12,11
33,11,5171//,,H,2680,H,60748,H,206995,80,42,12,9,8,3,3,2,1,0,0,0,0,0,12,11
33,11,51711/,,H,2680,H,60748,H,206995,80,42,12,9,8,3,3,2,1,0,0,0,0,0,12,11
33,11,517110,,H,2680,H,60748,H,206995,80,42,12,9,8,3,3,2,1,0,0,0,0,0,12,11
33,11,5172//,,H,302,H,5993,H,23003,24,8,4,7,4,1,0,0,0,0,0,0,0,0,12,11
33,11,51721/,,H,302,H,5993,H,23003,24,8,4,7,4,1,0,0,0,0,0,0,0,0,12,11
33,11,517210,,H,302,H,5993,H,23003,24,8,4,7,4,1,0,0,0,0,0,0,0,0,12,11
33,11,5179//,B,D,0,D,0,D,0,7,4,2,1,0,0,0,0,0,0,0,0,0,0,12,11
33,11,51791/,B,D,0,D,0,D,0,7,4,2,1,0,0,0,0,0,0,0,0,0,0,12,11
33,11,517911,B,D,0,D,0,D,0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,12,11
33,11,517919,A,D,0,D,0,D,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,518///,,H,1220,H,37461,H,145010,40,14,9,10,2,2,1,2,0,0,0,0,0,0,12,11
33,11,5182//,,H,1220,H,37461,H,145010,40,14,9,10,2,2,1,2,0,0,0,0,0,0,12,11
33,11,51821/,,H,1220,H,37461,H,145010,40,14,9,10,2,2,1,2,0,0,0,0,0,0,12,11
33,11,518210,,H,1220,H,37461,H,145010,40,14,9,10,2,2,1,2,0,0,0,0,0,0,12,11
33,11,519///,,G,60,G,1214,G,5337,10,7,0,2,1,0,0,0,0,0,0,0,0,0,12,11
33,11,5191//,,G,60,G,1214,G,5337,10,7,0,2,1,0,0,0,0,0,0,0,0,0,12,11
33,11,51912/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,519120,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,51913/,,G,56,H,1207,G,5309,9,6,0,2,1,0,0,0,0,0,0,0,0,0,12,11
33,11,519130,,G,56,H,1207,G,5309,9,6,0,2,1,0,0,0,0,0,0,0,0,0,12,11
33,11,52----,,H,10330,H,321815,H,1128899,628,327,143,77,45,20,9,4,2,1,1,0,0,0,12,11
33,11,522///,,G,2595,G,45427,G,158019,211,58,85,43,15,7,3,0,0,0,0,0,0,0,12,11
33,11,5221//,,G,2097,G,34753,G,119079,151,20,75,36,12,6,2,0,0,0,0,0,0,0,12,11
33,11,52211/,,H,931,G,18094,G,62848,78,13,37,18,7,3,0,0,0,0,0,0,0,0,12,11
33,11,522110,,H,931,G,18094,G,62848,78,13,37,18,7,3,0,0,0,0,0,0,0,0,12,11
33,11,52212/,E,D,0,D,0,D,0,36,2,25,7,1,0,1,0,0,0,0,0,0,0,12,11
33,11,522120,E,D,0,D,0,D,0,36,2,25,7,1,0,1,0,0,0,0,0,0,0,12,11
33,11,52213/,,H,755,H,9629,H,35938,37,5,13,11,4,3,1,0,0,0,0,0,0,0,12,11
33,11,522130,,H,755,H,9629,H,35938,37,5,13,11,4,3,1,0,0,0,0,0,0,0,12,11
33,11,5222//,E,S,0,H,9302,H,33162,44,27,8,6,1,1,1,0,0,0,0,0,0,0,12,11
33,11,52221/,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,522210,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,52222/,A,D,0,D,0,D,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,522220,A,D,0,D,0,D,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,52229/,E,S,0,H,8672,H,31682,39,23,7,6,1,1,1,0,0,0,0,0,0,0,12,11
33,11,522291,A,D,0,D,0,D,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,522292,E,S,0,H,8541,H,31101,33,17,7,6,1,1,1,0,0,0,0,0,0,0,12,11
33,11,522293,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,522298,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,5223//,,H,90,H,1372,H,5778,16,11,2,1,2,0,0,0,0,0,0,0,0,0,12,11
33,11,52231/,,G,55,G,796,G,3771,11,7,2,1,1,0,0,0,0,0,0,0,0,0,12,11
33,11,522310,,G,55,G,796,G,3771,11,7,2,1,1,0,0,0,0,0,0,0,0,0,12,11
33,11,52239/,B,D,0,D,0,D,0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,12,11
33,11,522390,B,D,0,D,0,D,0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,12,11
33,11,523///,I,D,0,D,0,D,0,175,121,23,10,6,4,5,3,2,1,1,0,0,0,12,11
33,11,5231//,G,D,0,D,0,D,0,53,37,4,6,2,1,0,2,0,1,1,0,0,0,12,11
33,11,52311/,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,523110,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,52312/,G,D,0,D,0,D,0,50,35,3,6,2,1,0,2,0,1,1,0,0,0,12,11
33,11,523120,G,D,0,D,0,D,0,50,35,3,6,2,1,0,2,0,1,1,0,0,0,12,11
33,11,52314/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,523140,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,5239//,H,D,0,D,0,D,0,122,84,19,4,4,3,5,1,2,0,0,0,0,0,12,11
33,11,52391/,,G,15,H,509,H,2184,5,4,1,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,523910,,G,15,H,509,H,2184,5,4,1,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,52392/,G,D,0,D,0,D,0,62,36,13,2,3,2,4,0,2,0,0,0,0,0,12,11
33,11,523920,G,D,0,D,0,D,0,62,36,13,2,3,2,4,0,2,0,0,0,0,0,12,11
33,11,52393/,,G,204,H,4487,H,19464,44,37,4,1,1,1,0,0,0,0,0,0,0,0,12,11
33,11,523930,,G,204,H,4487,H,19464,44,37,4,1,1,1,0,0,0,0,0,0,0,0,12,11
33,11,52399/,F,D,0,D,0,D,0,11,7,1,1,0,0,1,1,0,0,0,0,0,0,12,11
33,11,523991,,G,15,H,450,G,1301,7,6,1,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,523999,F,D,0,D,0,D,0,4,1,0,1,0,0,1,1,0,0,0,0,0,0,12,11
33,11,524///,,G,2648,G,66797,G,235487,241,147,35,24,24,9,1,1,0,0,0,0,0,0,12,11
33,11,5241//,,G,1088,G,38548,G,106028,66,35,5,7,13,5,1,0,0,0,0,0,0,0,12,11
33,11,52411/,,H,608,H,24032,H,61477,28,14,3,1,7,2,1,0,0,0,0,0,0,0,12,11
33,11,524113,,H,290,G,9096,G,28559,20,10,3,1,5,1,0,0,0,0,0,0,0,0,12,11
33,11,524114,E,D,0,D,0,D,0,8,4,0,0,2,1,1,0,0,0,0,0,0,0,12,11
33,11,52412/,,H,463,H,13845,H,42496,37,21,2,5,6,3,0,0,0,0,0,0,0,0,12,11
33,11,524126,,H,443,H,13543,H,41214,33,18,2,4,6,3,0,0,0,0,0,0,0,0,12,11
33,11,524127,,G,20,G,302,G,1282,4,3,0,1,0,0,0,0,0,0,0,0,0,0,12,11
33,11,52413/,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,12,11
33,11,524130,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,12,11
33,11,5242//,,G,1560,G,28249,H,129459,175,112,30,17,11,4,0,1,0,0,0,0,0,0,12,11
33,11,52421/,,G,808,G,12854,G,54416,145,100,25,12,7,1,0,0,0,0,0,0,0,0,12,11
33,11,524210,,G,808,G,12854,G,54416,145,100,25,12,7,1,0,0,0,0,0,0,0,0,12,11
33,11,52429/,,H,752,H,15395,H,75043,30,12,5,5,4,3,0,1,0,0,0,0,0,0,12,11
33,11,524291,E,D,0,D,0,D,0,11,7,1,2,0,0,0,1,0,0,0,0,0,0,12,11
33,11,524292,,G,256,G,3733,G,16266,14,5,2,2,3,2,0,0,0,0,0,0,0,0,12,11
33,11,524298,,H,112,H,1492,H,6390,5,0,2,1,1,1,0,0,0,0,0,0,0,0,12,11
33,11,525///,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,5259//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,52599/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,525990,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,53----,,G,2616,G,26984,G,122905,405,282,70,26,17,7,3,0,0,0,0,0,0,0,12,11
33,11,531///,,G,2059,G,20477,G,95100,340,255,48,18,10,6,3,0,0,0,0,0,0,0,12,11
33,11,5311//,,G,627,G,4885,G,22589,114,84,17,10,1,1,1,0,0,0,0,0,0,0,12,11
33,11,53111/,,G,355,G,2618,G,11571,47,29,11,5,1,0,1,0,0,0,0,0,0,0,12,11
33,11,531110,,G,355,G,2618,G,11571,47,29,11,5,1,0,1,0,0,0,0,0,0,0,12,11
33,11,53112/,,H,203,H,1603,H,8397,39,29,5,4,0,1,0,0,0,0,0,0,0,0,12,11
33,11,531120,,H,203,H,1603,H,8397,39,29,5,4,0,1,0,0,0,0,0,0,0,0,12,11
33,11,53113/,,H,39,H,268,G,1090,16,15,0,1,0,0,0,0,0,0,0,0,0,0,12,11
33,11,531130,,H,39,H,268,G,1090,16,15,0,1,0,0,0,0,0,0,0,0,0,0,12,11
33,11,53119/,B,S,0,G,396,G,1531,12,11,1,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,531190,B,S,0,G,396,G,1531,12,11,1,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,5312//,,H,279,G,3432,G,14361,78,63,11,2,1,1,0,0,0,0,0,0,0,0,12,11
33,11,53121/,,H,279,G,3432,G,14361,78,63,11,2,1,1,0,0,0,0,0,0,0,0,12,11
33,11,531210,,H,279,G,3432,G,14361,78,63,11,2,1,1,0,0,0,0,0,0,0,0,12,11
33,11,5313//,,H,1153,G,12160,G,58150,148,108,20,6,8,4,2,0,0,0,0,0,0,0,12,11
33,11,53131/,,H,1029,G,10612,G,51295,122,87,18,4,8,3,2,0,0,0,0,0,0,0,12,11
33,11,531311,,H,772,H,7873,H,38839,96,72,14,1,6,1,2,0,0,0,0,0,0,0,12,11
33,11,531312,,G,257,G,2739,G,12456,26,15,4,3,2,2,0,0,0,0,0,0,0,0,12,11
33,11,53132/,,H,23,G,269,G,1148,13,13,0,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,531320,,H,23,G,269,G,1148,13,13,0,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,53139/,,H,101,H,1279,H,5707,13,8,2,2,0,1,0,0,0,0,0,0,0,0,12,11
33,11,531390,,H,101,H,1279,H,5707,13,8,2,2,0,1,0,0,0,0,0,0,0,0,12,11
33,11,532///,,H,552,H,6448,G,27559,64,27,21,8,7,1,0,0,0,0,0,0,0,0,12,11
33,11,5321//,C,S,0,H,2217,H,9647,24,11,7,3,3,0,0,0,0,0,0,0,0,0,12,11
33,11,53211/,B,S,0,S,0,H,4574,13,4,5,3,1,0,0,0,0,0,0,0,0,0,12,11
33,11,532111,B,S,0,S,0,H,4574,13,4,5,3,1,0,0,0,0,0,0,0,0,0,12,11
33,11,53212/,,G,98,H,1223,H,5073,11,7,2,0,2,0,0,0,0,0,0,0,0,0,12,11
33,11,532120,,G,98,H,1223,H,5073,11,7,2,0,2,0,0,0,0,0,0,0,0,0,12,11
33,11,5322//,,H,160,H,1439,H,6653,21,6,11,2,2,0,0,0,0,0,0,0,0,0,12,11
33,11,53221/,,H,39,S,0,H,1060,7,1,6,0,0,0,0,0,0,0,0,0,0,0,12,11
33,11,532210,,H,39,S,0,H,1060,7,1,6,0,0,0,0,0,0,0,0,0,0,0,12,11
